state,county,infection_rate,percent_vac,percent_republican,date_stay_at_home_effective,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger
GEORGIA,FANNIN,0.1016496105086299,0.36,0.81544192346766,2020-04-03,34.8640923290592,-84.3198050756006,24017,62.0480577193283,26.3,29.6,18.261063925,43.44049,94.312796209,46.20376379,9.2,43439.0,22425.0,484.0,90192.0,19839.0,18.0,25.5,17.8
GEORGIA,FAYETTE,0.0868459461112907,0.561,0.5753779981284783,2020-04-03,33.4139573066276,-84.4941848027944,109495,563.351943239617,29.2,18.7,10.494039308,110.17424,88.828633406,77.033190336,6.3,95021.0,38493.0,1062.0,166587.0,41104.0,7.1,16.0,24.0
GEORGIA,FLOYD,0.1298909622530406,0.357,0.6967753120665742,2020-04-03,34.2631980549067,-85.2142609869793,96199,188.653918751037,37.7,28.4,17.881913111,123.9589,92.504570384,49.112923568,9.3,44906.0,22284.0,1629.0,95726.0,19572.0,19.8,15.5,23.7
GEORGIA,FORSYTH,0.1012233267281332,0.482,0.7111615642276091,2020-04-03,34.225549790163,-84.1250245676236,203841,909.610976154375,27.3,21.2,11.695139268,39.04074,94.217687075,80.20152981,4.8,105921.0,37686.0,1489.0,183293.0,46694.0,6.4,11.1,28.9
GEORGIA,FRANKLIN,0.1249304038716861,0.309,0.829687132439426,2020-04-03,34.3754721524101,-83.2291518221196,22188,84.8464873434969,32.7,32.6,18.843839622,26.29273,91.318327974,45.617490644,7.9,42904.0,18642.0,456.0,80409.0,15361.0,25.2,19.2,22.1
GEORGIA,FULTON,0.1006187396434187,0.516,0.2730307308219226,2020-04-03,33.7902809580417,-84.4670002915784,996757,1892.40894078022,25.0,21.8,13.043439336,108.50538,85.940612845,76.340392635,8.9,70808.0,39101.0,10496.0,148585.0,25024.0,17.0,10.4,22.9
GEORGIA,GILMER,0.1032229270936274,0.373,0.8202458310498708,2020-04-03,34.691195903544,-84.4556385850048,28956,67.931934556532,23.5,35.6,22.498697238,52.16144,83.763837638,45.373577437,7.8,47757.0,22893.0,524.0,91263.0,21550.0,19.4,21.6,20.7
GEORGIA,GLASCOCK,0.0972736452372938,0.274,0.8884892086330936,2020-04-03,33.2292892709032,-82.6107042829193,3053,21.2397907250812,25.6,23.6,14.856230032,32.65839,87.878787879,56.5625,6.9,42820.0,19037.0,70.0,80192.0,17717.0,15.2,16.9,24.7
GEORGIA,GLYNN,0.1141373165126858,0.432,0.6278492834836412,2020-04-03,31.2309024035793,-81.5407200631538,82623,196.816028581042,33.3,26.9,17.370266791,51.59354,95.185185185,60.027066312,7.8,53906.0,27819.0,1336.0,107986.0,21123.0,18.7,17.5,23.1
GEORGIA,GORDON,0.1506823318323758,0.317,0.8012553404715439,2020-04-03,34.5033633157157,-84.8757060972067,56079,157.610307794734,29.6,33.1,21.387824783,45.54292,95.714285714,49.893316815,7.7,49101.0,20009.0,910.0,87077.0,20019.0,20.6,13.4,25.4
GEORGIA,GRADY,0.1038038403767304,0.341,0.6570064039943558,2020-04-03,30.8746717142236,-84.2344447315711,25145,55.3203622673778,34.3,37.8,20.752929444,48.35005,90.728476821,50.216090426,9.2,41002.0,17764.0,441.0,90703.0,17728.0,29.6,16.3,25.2
GEORGIA,GREENE,0.1075638506876228,0.482,0.6201988251242657,2020-04-03,33.5788371327912,-83.1666764901217,16535,42.6781581934009,33.1,29.4,20.088881574,52.08032,89.552238806,36.231038506,6.6,54016.0,31485.0,295.0,112591.0,19037.0,24.3,26.0,19.4
GEORGIA,GWINNETT,0.1156785046728972,0.496,0.447685415023254,2020-04-03,33.9617352939153,-84.0236017421525,874242,2031.04798288451,30.3,24.1,18.406064981,63.13433,83.730735679,65.047243567,6.8,72008.0,26749.0,6858.0,126424.0,31765.0,13.0,8.6,27.9
GEORGIA,HABERSHAM,0.1200361807271443,0.347,0.8120421104475775,2020-04-03,34.6310371409026,-83.5311121250631,43724,157.996420311484,25.6,22.5,19.323912279,49.36388,92.405063291,43.737976145,7.2,51829.0,19171.0,635.0,90464.0,19839.0,18.3,17.7,23.0
GEORGIA,HALL,0.1432931750480578,0.388,0.7317877047557076,2020-04-03,34.3169031838319,-83.8196713439008,190482,484.953653151376,32.6,26.0,21.724505309,54.18015,89.071038251,48.489707047,5.7,61631.0,24099.0,2157.0,112628.0,27281.0,17.7,13.6,26.6
GEORGIA,HANCOCK,0.1136336762445311,0.42,0.2354748603351955,2020-04-03,33.2704557262993,-83.0006763600046,8747,18.5684899483736,31.5,28.0,15.893422769,11.68088,83.333333333,20.851818988,10.3,31716.0,13898.0,167.0,74962.0,13953.0,31.4,19.4,15.1
GEORGIA,HARALSON,0.0966366809881847,0.278,0.8439728801620147,2020-04-03,33.794231561997,-85.2110048998976,28667,101.596470986094,23.4,26.8,15.197368421,44.43533,95.789473684,51.349441854,10.3,47662.0,21838.0,602.0,98470.0,18578.0,20.3,15.8,24.5
GEORGIA,HARRIS,0.0817629696900896,0.385,0.7233062659071627,2020-04-03,32.7360426250414,-84.9088987890196,32992,71.1207582104599,35.9,24.6,10.690382657,35.38257,92.359550562,73.006299424,8.1,74686.0,30703.0,413.0,130744.0,30448.0,8.4,16.1,22.4
GEORGIA,HART,0.0986834573554665,0.33,0.7201739646140161,2020-04-03,34.3508414329034,-82.964224582574,25518,109.802936657602,32.8,25.9,18.070998674,34.89184,95.12195122,50.495715006,5.6,47171.0,20866.0,381.0,82663.0,16960.0,21.2,20.4,21.3
GEORGIA,HEARD,0.0838715088484441,0.232,0.7980108927302866,2020-04-03,33.2970457285601,-85.1283404742579,11571,39.0870257771997,38.4,26.2,15.229586536,17.0503,90.972222222,43.867243867,9.8,46218.0,20494.0,245.0,84205.0,18695.0,17.0,15.3,23.6
GEORGIA,HENRY,0.1210985628471911,0.379,0.4629528380211813,2020-04-03,33.4530049056422,-84.1542034547153,214171,672.20273707659,36.0,26.5,12.797401217,47.38434,88.141202427,63.949696444,8.9,72970.0,25727.0,2608.0,116681.0,32172.0,12.1,10.3,27.1
GEORGIA,HOUSTON,0.1055788880231593,0.371,0.5897235306845986,2020-04-03,32.4590132277264,-83.6662317113842,149137,397.115615583596,39.7,28.1,13.574453043,53.4275,87.175860443,69.188292452,8.8,60728.0,25289.0,1891.0,110474.0,24960.0,18.0,11.8,25.9
GEORGIA,IRWIN,0.1180968564146134,0.308,0.7400544959128066,2020-04-03,31.602243860412,-83.2763667955238,9365,26.4277917177,40.4,26.9,14.523067794,31.88098,92.03539823,48.037053375,6.9,38156.0,18514.0,177.0,66588.0,13665.0,24.9,17.7,22.5
GEORGIA,JACKSON,0.1468544884004549,0.353,0.8011769032732622,2020-04-03,34.1338913295937,-83.5663669641859,62131,182.920923522865,29.6,31.1,15.741594337,53.31833,94.228356336,55.831729136,6.8,68984.0,23982.0,950.0,112456.0,27186.0,13.5,13.4,25.7
GEORGIA,JASPER,0.1077431605598143,0.29,0.7212572373862697,2020-04-03,33.3165431632352,-83.6879735228907,13571,36.8612679343562,38.2,27.2,17.520097868,35.80636,84.939759036,43.359497645,8.8,51241.0,20685.0,234.0,83583.0,20100.0,20.1,15.3,24.3
GEORGIA,JEFF DAVIS,0.1409857757194839,0.246,0.8053375196232339,2020-04-03,31.8056175531172,-82.6368317455251,14953,45.2066449134085,31.0,33.6,18.814743435,26.6223,90.366972477,40.479291482,5.3,37211.0,17981.0,287.0,76382.0,15564.0,20.7,13.9,27.5
GEORGIA,JEFFERSON,0.1339018356984767,0.44,0.4395809414466131,2020-04-03,33.0548667779473,-82.4181872593966,16201,30.7720369309834,28.7,22.3,16.340027422,31.95297,87.447698745,35.990338164,13.3,38274.0,16986.0,347.0,73368.0,12802.0,28.9,16.9,25.0
GEORGIA,JENKINS,0.109151682803135,0.291,0.6200916230366492,2020-04-03,32.7924535225167,-81.9635528291689,9055,26.0741147982204,35.1,30.6,15.672131148,34.21923,80.0,54.161490683,6.2,31419.0,18288.0,156.0,62935.0,12165.0,28.3,17.7,23.1
GEORGIA,JOHNSON,0.1244426008503577,0.275,0.6833966359196961,2020-04-03,32.7014669826425,-82.6600831563623,9694,31.9923147298123,41.6,42.1,16.1630469,51.08296,93.258426966,37.48458693,9.3,34849.0,16693.0,169.0,84685.0,14767.0,25.2,15.5,20.9
GEORGIA,JONES,0.0779189142161127,0.359,0.6617002629272568,2020-04-03,33.0251314176697,-83.560499232218,28701,72.8568902122657,34.7,33.2,12.936362474,24.58728,87.765957447,61.880687563,8.0,55737.0,26602.0,416.0,102095.0,23545.0,13.7,15.8,24.2
GEORGIA,LAMAR,0.1215599937097027,0.292,0.6818181818181818,2020-04-03,33.0765418140484,-84.1394753211437,18195,99.1553632982717,32.2,34.1,14.84304622,43.01307,86.979166667,52.447552448,13.0,48323.0,19143.0,352.0,87400.0,15047.0,22.2,16.0,21.0
GEORGIA,LANIER,0.0874988007291566,0.227,0.6910484151863462,2020-04-03,31.0378788290506,-83.0627604809903,10382,56.0306091132803,37.6,45.6,16.388035938,,79.365079365,50.588631012,13.9,41564.0,17403.0,162.0,77061.0,10565.0,28.2,12.4,25.9
GEORGIA,LAURENS,0.1330921633786228,0.356,0.635483870967742,2020-04-03,32.463658102945,-82.9222368499216,47802,59.2120666106898,41.8,39.5,15.033620261,88.73864,85.463258786,48.756699763,5.9,42114.0,19826.0,882.0,79853.0,14091.0,27.7,16.3,24.8
GEORGIA,LEE,0.1051947185916244,0.428,0.7527398713144312,2020-04-03,31.7796174740911,-84.1410018697873,29134,81.8648900380186,44.0,23.6,12.776500436,67.86563,87.5,67.281387396,6.9,66090.0,28175.0,386.0,118091.0,32069.0,11.9,10.6,26.9
GEORGIA,LIBERTY,0.0790428908602588,0.245,0.3799789382394846,2020-04-03,31.8280963219247,-81.4947335391945,63949,123.853289937559,37.6,35.2,12.08328698,39.09686,84.978540773,66.457446809,13.0,47685.0,20065.0,750.0,79638.0,21891.0,16.9,7.5,28.6
GEORGIA,LINCOLN,0.1113495770736018,0.4,0.6725987323256948,2020-04-03,33.7936502037639,-82.4511533685132,7712,36.6575533313759,24.2,32.3,16.456547319,25.38071,84.615384615,46.286393345,9.1,46967.0,23582.0,146.0,85750.0,15233.0,25.4,20.5,19.5
GEORGIA,LONG,0.0547574006851066,0.163,0.6378430896283702,2020-04-03,31.7525604174596,-81.7456996518216,17243,43.0617985025329,34.3,28.8,16.353205583,,92.372881356,63.654473017,16.3,46428.0,19176.0,175.0,89204.0,23164.0,16.2,8.6,29.0
GEORGIA,LOWNDES,0.1292949253019436,0.304,0.572278799100648,2020-04-03,30.8338192920466,-83.2677340025915,113898,229.593030731036,38.4,33.5,17.251474305,58.88007,90.33649698,60.27830487,11.0,41820.0,20428.0,1518.0,89237.0,13719.0,25.0,10.8,23.9
GEORGIA,LUMPKIN,0.0966676584349895,0.308,0.7741649899396378,2020-04-03,34.5721944674272,-84.0026742026111,31094,109.898829300593,34.7,28.0,19.904458599,36.50412,90.0,54.8098434,6.8,55583.0,21814.0,453.0,92482.0,20252.0,21.6,15.7,19.3
GEORGIA,MACON,0.0724492160346026,0.358,0.3592255656636342,2020-04-03,32.3576811943432,-84.0425579782435,13846,34.5596776155092,31.8,35.4,19.164107065,7.51089,86.861313869,39.614855571,16.9,32868.0,14039.0,269.0,62994.0,11218.0,32.6,14.4,20.2
GEORGIA,MADISON,0.1165662650602409,0.375,0.7668778129688282,2020-04-03,34.1277913625101,-83.2090400315945,28362,100.463341864071,33.5,31.8,18.274321641,13.65095,90.419161677,51.297863187,8.0,51338.0,21883.0,463.0,96488.0,21828.0,16.1,15.9,23.1
GEORGIA,MARION,0.0781193922718028,0.346,0.6021943573667712,2020-04-03,32.3534003967784,-84.5246733493785,8646,23.6219000134546,33.4,31.8,17.062602719,11.83432,92.792792793,48.494623656,14.5,39114.0,17522.0,154.0,82627.0,18628.0,25.2,17.4,22.2
GEORGIA,MCDUFFIE,0.1271114864864864,0.376,0.5861027190332326,2020-04-03,33.4828645980303,-82.4813720217924,21558,83.7336435709776,24.1,36.8,15.105151567,51.16755,76.54723127,48.891481914,8.6,42768.0,19497.0,409.0,82659.0,15569.0,26.1,15.8,25.8
GEORGIA,MCINTOSH,0.0668382250660731,0.339,0.5907165847873962,2020-04-03,31.4967401207735,-81.4085249695201,13941,32.8528992782594,30.3,35.0,16.413432691,,77.192982456,48.132337247,9.9,42513.0,23826.0,228.0,96151.0,17217.0,20.1,20.1,18.5
GEORGIA,MERIWETHER,0.1061085652194453,0.347,0.566561788000434,2020-04-03,33.0406847645878,-84.6882961283545,21195,42.2866045721162,33.3,43.6,16.202164319,33.25574,83.854166667,43.48009269,11.2,38886.0,19626.0,448.0,76451.0,14813.0,23.7,18.4,22.3
GEORGIA,MILLER,0.1622945085694298,0.432,0.7433176100628931,2020-04-03,31.164009028206,-84.7307954467676,5911,20.9297607881576,23.7,26.3,16.522893165,34.25831,83.333333333,58.291814947,7.9,42483.0,21093.0,154.0,81066.0,15202.0,25.1,19.9,23.1
GEORGIA,MITCHELL,0.1088139779536202,0.366,0.5430203045685279,2020-04-03,31.2253248966438,-84.1942976300458,22778,44.4809454594592,34.5,31.0,17.641681901,35.88731,93.307086614,37.243697479,16.6,36788.0,15027.0,430.0,67457.0,15929.0,29.9,14.8,23.9
GEORGIA,MONROE,0.107368192037131,0.381,0.6961456609127453,2020-04-03,33.0139255251895,-83.9186627163858,27044,68.2744779750721,35.9,36.1,13.811508029,62.70055,84.821428571,55.200253285,9.0,59362.0,29053.0,452.0,118868.0,20520.0,13.2,16.7,21.1
GEORGIA,MONTGOMERY,0.1148059310946358,0.282,0.7466442953020134,2020-04-03,32.1733997413358,-82.5347772750209,9005,37.5950404061414,40.0,33.1,16.897670304,,89.285714286,54.55833727,5.8,41834.0,19131.0,150.0,81852.0,15159.0,22.8,15.5,21.8
GEORGIA,MORGAN,0.1265822784810126,0.398,0.6922427440633245,2020-04-03,33.5909264730905,-83.4922774057001,17943,51.6560960418196,34.7,23.5,15.897819145,54.3124,89.669421488,59.297752809,6.9,57978.0,26298.0,312.0,118685.0,26165.0,13.3,18.0,23.1
GEORGIA,MURRAY,0.1335295291300877,0.301,0.830069031947343,2020-04-03,34.7884413269118,-84.7480754320886,39358,114.248645012558,34.3,28.7,20.454410454,17.5959,92.656587473,39.100722987,8.9,46810.0,17856.0,684.0,81998.0,22094.0,18.8,13.0,25.5
GEORGIA,MUSCOGEE,0.0937635682871139,0.36,0.3907752926179163,2020-04-03,32.5100294646814,-84.8770543040796,200303,925.521161377774,38.5,31.7,13.473172177,102.03135,89.468906037,65.834289244,10.1,46628.0,23747.0,3233.0,91845.0,17693.0,20.9,12.0,24.6
GEORGIA,NEWTON,0.110305698739977,0.358,0.4754359242503467,2020-04-03,33.5550414049043,-83.850190929354,103901,381.711845961018,38.6,30.9,14.783633062,27.75773,86.980999296,56.991633321,10.6,56598.0,22478.0,1488.0,101096.0,22230.0,17.0,11.8,27.2
GEORGIA,OCONEE,0.1061817279046673,0.522,0.6662861680480421,2020-04-03,33.8349676002758,-83.4371074573037,35071,190.268785897488,24.2,24.9,11.77428273,139.37099,94.513274336,81.565895135,4.2,99497.0,37054.0,304.0,154285.0,38069.0,7.1,13.5,27.0
GEORGIA,OGLETHORPE,0.1038075889638901,0.371,0.6929877135151333,2020-04-03,33.8806741962412,-83.0807162110146,14743,33.5822930652263,34.7,26.0,18.933976385,6.72179,90.909090909,47.639257294,5.6,51105.0,20987.0,206.0,88890.0,20382.0,17.9,17.3,22.2
GEORGIA,PAULDING,0.1105314021118535,0.317,0.6882724610879951,2020-04-03,33.9205454671404,-84.8672836404407,149830,479.775845079474,34.0,27.1,12.848203261,15.67939,86.345200541,65.994096758,6.8,73309.0,25655.0,1615.0,117280.0,33521.0,10.7,9.4,28.0
GEORGIA,PEACH,0.1073114063747912,0.385,0.5034412202380952,2020-04-03,32.5687626187671,-83.8268933534702,26907,179.061127936414,37.4,30.2,17.335058215,25.83121,81.297709924,63.093173577,10.4,46525.0,20746.0,523.0,87702.0,16767.0,21.0,13.1,22.1
GEORGIA,PICKENS,0.1181307722991009,0.385,0.8299615329819062,2020-04-03,34.4643383225951,-84.4655672615622,29992,129.243501658931,29.3,31.4,17.515242056,41.15487,95.667870036,54.456743373,7.2,65062.0,28637.0,521.0,114855.0,27422.0,10.3,20.3,20.8
GEORGIA,PIERCE,0.1488826098124839,0.276,0.8619887840240733,2020-04-03,31.3587745096345,-82.21276744058,19030,55.9416963887222,36.2,39.3,15.991444389,25.89734,90.842490842,47.534013605,8.3,44389.0,23470.0,339.0,81855.0,17387.0,19.9,15.5,25.4
GEORGIA,PIKE,0.1354814892943782,0.266,0.8341547277936963,2020-04-03,33.0923013011249,-84.389254962442,17843,82.5737301610835,34.3,26.7,14.434073879,21.95751,87.987012987,53.086145648,10.0,66901.0,23783.0,279.0,109300.0,24119.0,12.1,14.5,25.0
GEORGIA,POLK,0.1415765142092788,0.313,0.7748153359127682,2020-04-03,34.001797971529,-85.1881468667808,41263,132.961352875653,37.8,29.2,19.108408159,28.51372,80.487804878,43.081582434,8.7,43679.0,21582.0,800.0,85836.0,18547.0,20.1,14.9,26.2
GEORGIA,PULASKI,0.0922151387267666,0.305,0.676005547850208,2020-04-03,32.232269306517,-83.4759786026132,11460,46.0130628853644,41.9,37.5,15.705086082,71.42219,90.476190476,44.736842105,5.9,40582.0,17587.0,194.0,82872.0,15839.0,23.8,18.2,18.4
GEORGIA,PUTNAM,0.1113070211130702,0.37,0.6897133220910624,2020-04-03,33.3217730456103,-83.3727976470501,21259,61.6832540463458,34.3,37.6,18.721071864,36.81546,92.592592593,48.793142342,8.0,51205.0,25164.0,346.0,95972.0,23703.0,17.8,21.3,19.6
GEORGIA,QUITMAN,0.0787298825576337,0.331,0.5507662835249042,2020-04-03,31.8673533880979,-85.0187743159162,2095,13.8523989826953,29.0,27.5,17.200986436,,95.652173913,36.501901141,18.5,33908.0,18499.0,,63259.0,12703.0,25.7,25.5,19.3
GEORGIA,RABUN,0.1111629806850674,0.418,0.7866616616616616,2020-04-03,34.8817420530357,-83.4020768509539,16312,44.070943737088,32.1,31.9,21.272666219,60.23371,94.444444444,39.687055477,6.8,44213.0,24374.0,272.0,87247.0,17698.0,21.8,25.5,17.8
GEORGIA,RANDOLPH,0.1087341398642667,0.386,0.4384270438082097,2020-04-03,31.7626564475146,-84.7542049238397,7224,16.8692085120331,36.1,23.3,15.886354542,28.26855,83.13253012,46.838885112,9.7,28298.0,26198.0,147.0,57480.0,13021.0,28.7,18.3,24.8
GEORGIA,RICHMOND,0.1314154791179055,0.35,0.3239223995232735,2020-04-03,33.3596022997813,-82.0735121334115,201418,621.030032276789,35.6,30.6,14.237672304,98.11695,78.694638695,58.4275079,11.5,40168.0,20956.0,3566.0,84198.0,15757.0,25.2,12.6,23.7
GEORGIA,ROCKDALE,0.0957577891216335,0.441,0.355911167445668,2020-04-03,33.654256696948,-84.0265994376082,87569,674.596080074183,42.2,34.8,15.545867488,73.07999,82.698170732,57.598613323,10.3,59673.0,23003.0,1156.0,108466.0,25800.0,17.2,12.6,25.8
GEORGIA,SCHLEY,0.0768499143998478,0.272,0.7710843373493976,2020-04-03,32.2616686710521,-84.3147610906338,5089,30.4902355908409,26.9,27.9,15.117087874,,97.321428571,59.905288082,13.0,45378.0,21202.0,67.0,86587.0,15353.0,21.9,15.3,26.9
GEORGIA,SCREVEN,0.0833452670771874,0.383,0.5783027121609798,2020-04-03,32.7506132107432,-81.6119447408418,14114,21.8787592221801,29.5,36.7,16.180104329,14.33384,81.578947368,48.8689185,8.5,39048.0,19801.0,265.0,82644.0,15028.0,25.0,16.7,22.7
GEORGIA,SEMINOLE,0.1292954264524103,0.372,0.6535674470457079,2020-04-03,30.9387914586418,-84.8688430143485,8696,36.9679411183651,30.7,32.1,16.270537566,120.59817,88.349514563,51.515151515,8.7,36869.0,21484.0,194.0,76198.0,14720.0,19.1,21.3,22.0
GEORGIA,SPALDING,0.1069067358289732,0.341,0.6086990351696234,2020-04-03,33.2608845050658,-84.2841006062398,64006,326.756832741786,39.3,32.8,15.686050931,45.88559,85.386819484,45.036855037,10.2,43510.0,19899.0,1299.0,84570.0,18717.0,23.6,16.2,24.4
GEORGIA,STEPHENS,0.1266730954676952,0.346,0.7830871115639327,2020-04-03,34.553965222692,-83.2934700488512,25584,142.822631040184,37.2,27.0,15.776458952,65.66242,89.705882353,55.379221259,10.5,45850.0,20125.0,545.0,87603.0,18193.0,20.0,18.3,22.4
GEORGIA,STEWART,0.1774656396314756,0.274,0.391156462585034,2020-04-03,32.0784957675503,-84.8352212959188,5791,12.623480908969,31.6,30.1,17.922374429,33.41688,96.153846154,27.010217681,13.9,33053.0,13883.0,110.0,71393.0,11124.0,41.4,15.2,14.5
GEORGIA,SUMTER,0.0975816285056225,0.429,0.4807727355567705,2020-04-03,32.039948055922,-84.1969924956512,31070,64.3679487370324,36.7,27.9,17.244663809,67.00841,88.590604027,56.325648415,12.7,37562.0,18487.0,596.0,78328.0,14892.0,33.6,14.9,24.2
GEORGIA,TALBOT,0.0873284907183212,0.414,0.3684534812076401,2020-04-03,32.6995062413916,-84.5330132156123,6373,16.283053726389,37.3,32.2,15.195767196,32.00512,95.0,45.813204509,9.3,37265.0,20366.0,130.0,66672.0,15352.0,20.7,19.6,18.5
GEORGIA,TALIAFERRO,0.0865322055953155,0.401,0.3890746934225195,2020-04-03,33.5661432355965,-82.8787677980103,1904,9.78380100714663,35.6,28.0,19.800332779,0.0,,20.745920746,11.7,34090.0,15469.0,,67409.0,16029.0,31.4,22.3,15.4
GEORGIA,TATTNALL,0.107608953571146,0.275,0.7382297551789078,2020-04-03,32.0458055386701,-82.0581313204833,25260,52.6776002548024,43.3,49.9,18.954894211,27.63085,84.279475983,33.066768215,5.1,41440.0,15632.0,409.0,90297.0,17454.0,27.7,12.2,21.2
GEORGIA,TAYLOR,0.106359102244389,0.379,0.6056338028169014,2020-04-03,32.5559047345101,-84.251866539887,8354,22.1776504277078,38.7,26.7,15.864332604,,73.170731707,50.780312125,17.9,36310.0,17321.0,176.0,71788.0,13901.0,28.4,18.0,21.4
GEORGIA,TELFAIR,0.0942622950819672,0.229,0.6454162276080084,2020-04-03,31.9298111377318,-82.9390157707514,16405,37.5140167964027,25.1,48.3,16.260904849,25.0172,79.562043796,27.151538914,4.3,34297.0,12440.0,245.0,68786.0,15092.0,28.7,15.2,18.0
GEORGIA,TERRELL,0.1047942796858516,0.466,0.4473621389353067,2020-04-03,31.7770101666638,-84.4369756838638,9132,27.2239649900563,33.1,25.6,18.233278713,,91.397849462,47.070217918,12.1,35290.0,17246.0,167.0,81696.0,14916.0,34.7,17.6,24.6
GEORGIA,THOMAS,0.1188274729477402,0.406,0.5971705137751303,2020-04-03,30.8637614831194,-83.9193194285903,44977,82.5870166339216,32.5,26.1,16.119270385,96.02716,87.478559177,61.404989683,9.8,41642.0,22178.0,751.0,90804.0,17765.0,21.3,16.5,24.2
GEORGIA,TIFT,0.1441541186891054,0.341,0.6740277094029116,2020-04-03,31.4574352499805,-83.5266066202279,40691,155.978437100969,36.0,39.5,17.767639903,86.21114,85.26119403,51.810691703,5.1,45680.0,20642.0,649.0,86707.0,16756.0,27.5,13.7,24.9
GEORGIA,TOOMBS,0.1490495713753261,0.323,0.7239001969796455,2020-04-03,32.1216185740986,-82.3312194426779,27160,74.6142364048125,48.3,39.2,18.576506051,100.0037,90.537084399,42.926045016,10.8,37148.0,20309.0,515.0,80372.0,14635.0,26.6,15.0,27.4
GEORGIA,TOWNS,0.1120711140649663,0.458,0.7958308693081018,2020-04-03,34.9166432553823,-83.7373268919299,10976,65.9096284673774,26.1,28.3,17.327258922,95.60229,97.674418605,60.06097561,8.9,45853.0,21671.0,216.0,82528.0,17816.0,15.1,33.1,13.3
GEORGIA,TREUTLEN,0.142298217649616,0.254,0.6692563817980022,2020-04-03,32.4038808882085,-82.567288247726,6711,33.6499489747792,35.7,31.5,16.099249856,,84.810126582,39.201877934,6.2,35069.0,21307.0,122.0,72303.0,15201.0,18.7,17.3,21.9
GEORGIA,TROUP,0.1219072680987386,0.301,0.6031940561449197,2020-04-03,33.0335305898912,-85.0283489614144,69314,167.428694644286,40.4,34.9,14.720016715,53.01923,84.337349398,52.318103014,10.7,45234.0,21942.0,1186.0,89905.0,16266.0,21.3,13.6,25.4
GEORGIA,TURNER,0.1476518472135253,0.42,0.6165391406709829,2020-04-03,31.7163870225619,-83.6240981810909,8151,28.560622258905,38.7,40.0,18.44981782,12.56124,93.75,39.381153305,9.1,33261.0,17149.0,171.0,81087.0,10445.0,27.6,18.4,24.5
GEORGIA,TWIGGS,0.1001231527093596,0.454,0.5013550135501355,2020-04-03,32.6672057161453,-83.4270798761028,8363,23.333448449834,36.1,28.7,17.208931419,12.23391,95.652173913,53.561568194,7.7,42054.0,18255.0,199.0,75293.0,11824.0,30.3,19.5,19.4
