,state,county,infection_rate,percent_vac
2202,OK,WOODWARD,0.1587749245460392,0.336
2203,OR,BAKER,0.0734929297940957,0.751
2204,OR,BENTON,0.0390745059267299,0.677
2205,OR,CLACKAMAS,0.0496596020440616,0.596
2206,OR,CLATSOP,0.0335123309466984,0.582
2207,OR,COLUMBIA,0.0417542117125721,0.536
2208,OR,COOS,0.038907066540543,0.506
2209,OR,CROOK,0.0611375184396,0.436
2210,OR,CURRY,0.0392584514721919,0.527
2211,OR,DESCHUTES,0.0562440564109827,0.612
2212,OR,DOUGLAS,0.0469634168318615,0.467
2213,OR,GILLIAM,0.0470711297071129,0.407
2214,OR,GRANT,0.0787609390193082,0.399
2215,OR,HARNEY,0.0641147030975246,0.384
2216,OR,HOOD RIVER,0.0563253784962791,0.739
2217,OR,JACKSON,0.0610426171337533,0.496
2218,OR,JEFFERSON,0.104104144699489,0.544
2219,OR,JOSEPHINE,0.0542366294420885,0.43
2220,OR,KLAMATH,0.0738444854773,0.434
2221,OR,LAKE,0.0618884229254034,0.341
2222,OR,LANE,0.0423590626774885,0.616
2223,OR,LINCOLN,0.0328849925943717,0.632
2224,OR,LINN,0.0512142675473414,0.481
2225,OR,MALHEUR,0.1222400314023093,0.368
2226,OR,MARION,0.0721843032850513,0.542
2227,OR,MORROW,0.1129880203395673,0.443
2228,OR,MULTNOMAH,0.0531730751487042,0.723
2229,OR,POLK,0.0522390660393796,0.543
2230,OR,SHERMAN,0.05,0.503
2231,OR,TILLAMOOK,0.0332149726290871,0.564
2232,OR,UMATILLA,0.1297626683771648,0.458
2233,OR,UNION,0.0681945220793739,0.411
2234,OR,WALLOWA,0.0364872364039955,0.517
2235,OR,WASCO,0.0624016190690353,0.57
2236,OR,WASHINGTON,0.0473061476881341,0.666
2237,OR,WHEELER,0.0397897897897897,0.501
2238,OR,YAMHILL,0.049094304388422,0.55
2239,PA,ADAMS,0.0968944461163587,0.427
2240,PA,ALLEGHENY,0.085876756205568,0.611
2241,PA,ARMSTRONG,0.0938441337761643,0.51
2242,PA,BEAVER,0.0974019240036845,0.47
2243,PA,BEDFORD,0.1003800534580688,0.319
2244,PA,BERKS,0.1168119782317577,0.498
2245,PA,BLAIR,0.1119273736138357,0.431
2246,PA,BRADFORD,0.1025479502014157,0.333
2247,PA,BUCKS,0.0990991134384898,0.552
2248,PA,BUTLER,0.0958142803149271,0.54
2249,PA,CAMBRIA,0.1153296669534226,0.465
2250,PA,CAMERON,0.0715088823926242,0.492
2251,PA,CARBON,0.101477049640086,0.52
2252,PA,CENTRE,0.1057671582966407,0.518
2253,PA,CHESTER,0.079603572646284,0.625
2254,PA,CLARION,0.0846037775118372,0.377
2255,PA,CLEARFIELD,0.1112863541732382,0.425
2256,PA,CLINTON,0.0977428038931455,0.385
2257,PA,COLUMBIA,0.0920663752232005,0.507
2258,PA,CRAWFORD,0.0911153387136797,0.415
2259,PA,CUMBERLAND,0.083533962189683,0.553
2260,PA,DAUPHIN,0.096062148983647,0.515
2261,PA,DELAWARE,0.0945166008818749,0.546
2262,PA,ELK,0.0971581410899364,0.501
2263,PA,ERIE,0.0800658441096215,0.51
2264,PA,FAYETTE,0.1051100762721042,0.462
2265,PA,FOREST,0.1989788878156478,0.65
2266,PA,FRANKLIN,0.1016403594212621,0.355
2267,PA,FULTON,0.0964900206469373,0.246
2268,PA,GREENE,0.094361493665995,0.402
2269,PA,HUNTINGDON,0.1156742867269183,0.41
2270,PA,INDIANA,0.0779560619937435,0.385
2271,PA,JEFFERSON,0.0777892918825561,0.418
2272,PA,JUNIATA,0.0873480596050559,0.341
2273,PA,LACKAWANNA,0.0900302374161794,0.604
2274,PA,LANCASTER,0.1037630743745922,0.493
2275,PA,LAWRENCE,0.0929109364767518,0.439
2276,PA,LEBANON,0.1160988201110068,0.436
2277,PA,LEHIGH,0.1101598080786747,0.612
2278,PA,LUZERNE,0.1032742417702895,0.537
2279,PA,LYCOMING,0.107079497612512,0.441
2280,PA,MCKEAN,0.09504,0.405
2281,PA,MERCER,0.0900990641906711,0.445
2282,PA,MIFFLIN,0.1188608088777146,0.396
2283,PA,MONROE,0.0899331066358922,0.483
2284,PA,MONTGOMERY,0.0870281557078642,0.574
2285,PA,MONTOUR,0.1115743280307186,0.653
2286,PA,NORTHAMPTON,0.1208379055636536,0.587
2287,PA,NORTHUMBERLAND,0.1081646356901467,0.48
2288,PA,PERRY,0.0845651798063623,0.416
2289,PA,PHILADELPHIA,0.1001525190901377,0.603
2290,PA,PIKE,0.0748983138920245,0.465
2291,PA,POTTER,0.0761224736778409,0.31
2292,PA,SCHUYLKILL,0.1062259919778719,0.507
2293,PA,SNYDER,0.0923164569503616,0.366
2294,PA,SOMERSET,0.1113319808841749,0.413
2295,PA,SULLIVAN,0.0735245631388064,0.511
2296,PA,SUSQUEHANNA,0.0671989684586391,0.365
2297,PA,TIOGA,0.0778004976472617,0.378
2298,PA,UNION,0.1382587983883534,0.416
2299,PA,VENANGO,0.0822609931317596,0.396
2300,PA,WARREN,0.0681023704421933,0.415
2301,PA,WASHINGTON,0.0885650061634399,0.54
2302,PA,WAYNE,0.0829033702614824,0.506
2303,PA,WESTMORELAND,0.100304099467181,0.499
2304,PA,WYOMING,0.0765843099201313,0.515
2305,PA,YORK,0.1067679453433632,0.468
2306,PR,ADJUNTAS MUNICIPIO,0.0326556470655992,0.648
2307,PR,AGUADA MUNICIPIO,0.0548591050307952,0.655
2308,PR,AGUADILLA MUNICIPIO,0.0477270466527404,0.669
2309,PR,AGUAS BUENAS MUNICIPIO,0.05839445474329,0.645
2310,PR,AIBONITO MUNICIPIO,0.0386737832458838,0.799
2311,PR,AÑASCO MUNICIPIO,0.0449524100760674,0.653
2312,PR,ARROYO MUNICIPIO,0.0281355145608539,0.657
2313,PR,BARCELONETA MUNICIPIO,0.0419774939941838,0.605
2314,PR,BARRANQUITAS MUNICIPIO,0.0605590622182146,0.691
2315,PR,BAYAMÓN MUNICIPIO,0.0786204207504032,0.751
2316,PR,CABO ROJO MUNICIPIO,0.0335893928233189,0.639
2317,PR,CAGUAS MUNICIPIO,0.0622843201771985,0.694
2318,PR,CAMUY MUNICIPIO,0.0503212693417256,0.648
2319,PR,CANÓVANAS MUNICIPIO,0.0569458745579084,0.615
2320,PR,CAROLINA MUNICIPIO,0.074633973765852,0.67
2321,PR,CATAÑO MUNICIPIO,0.0705419315773539,0.615
2322,PR,CAYEY MUNICIPIO,0.040321629842722,0.709
2323,PR,CEIBA MUNICIPIO,0.0523661041819515,0.577
2324,PR,CIALES MUNICIPIO,0.0610450404858299,0.721
2325,PR,CIDRA MUNICIPIO,0.0416895084449317,0.662
2326,PR,COAMO MUNICIPIO,0.0319803839732888,0.619
2327,PR,COMERÍO MUNICIPIO,0.0489060489060489,0.627
2328,PR,COROZAL MUNICIPIO,0.0664849967485213,0.675
2329,PR,DORADO MUNICIPIO,0.0801305995960266,0.652
2330,PR,FAJARDO MUNICIPIO,0.0624023901677191,0.611
2331,PR,FLORIDA MUNICIPIO,0.0794380136078466,0.713
2332,PR,GUÁNICA MUNICIPIO,0.0248326074237794,0.614
2333,PR,GUAYAMA MUNICIPIO,0.0293931331559609,0.622
2334,PR,GUAYANILLA MUNICIPIO,0.0348975770300175,0.694
2335,PR,GUAYNABO MUNICIPIO,0.0684120007643799,0.787
2336,PR,GURABO MUNICIPIO,0.0567600280296434,0.56
2337,PR,HATILLO MUNICIPIO,0.0382222448875516,0.592
2338,PR,HORMIGUEROS MUNICIPIO,0.0407913390900889,0.709
2339,PR,HUMACAO MUNICIPIO,0.0525733915069196,0.675
2340,PR,ISABELA MUNICIPIO,0.0508373945526061,0.599
2341,PR,JAYUYA MUNICIPIO,0.0439133251745734,0.701
2342,PR,JUANA DÍAZ MUNICIPIO,0.0331923274916627,0.648
2343,PR,JUNCOS MUNICIPIO,0.0694535447516708,0.61
2344,PR,LAJAS MUNICIPIO,0.0307133121308496,0.666
2345,PR,LARES MUNICIPIO,0.0496786950074147,0.825
2346,PR,LAS MARÍAS MUNICIPIO,0.0461713132332534,0.744
2347,PR,LAS PIEDRAS MUNICIPIO,0.0550166184775853,0.623
2348,PR,LOÍZA MUNICIPIO,0.0610516026554799,0.476
2349,PR,LUQUILLO MUNICIPIO,0.056948768751769,0.541
2350,PR,MANATÍ MUNICIPIO,0.0537452731515005,0.662
2351,PR,MARICAO MUNICIPIO,0.0316758747697974,0.593
2352,PR,MAUNABO MUNICIPIO,0.0476697994380389,0.646
2353,PR,MAYAGÜEZ MUNICIPIO,0.0446525933174891,0.697
2354,PR,MOCA MUNICIPIO,0.0575793184488836,0.662
2355,PR,MOROVIS MUNICIPIO,0.0593373990440085,0.609
2356,PR,NAGUABO MUNICIPIO,0.0489499631225495,0.51
2357,PR,NARANJITO MUNICIPIO,0.0775896742111229,0.636
2358,PR,OROCOVIS MUNICIPIO,0.0566271018793274,0.736
2359,PR,PATILLAS MUNICIPIO,0.0324471038183949,0.699
2360,PR,PEÑUELAS MUNICIPIO,0.035742116473583,0.692
2361,PR,PONCE MUNICIPIO,0.0334240717010031,0.744
2362,PR,QUEBRADILLAS MUNICIPIO,0.0495680251330831,0.675
2363,PR,RINCÓN MUNICIPIO,0.0555799648506151,0.635
2364,PR,RÍO GRANDE MUNICIPIO,0.0562623633524206,0.576
2365,PR,SABANA GRANDE MUNICIPIO,0.0298452468680913,0.737
2366,PR,SALINAS MUNICIPIO,0.0456723680330286,0.683
2367,PR,SAN GERMÁN MUNICIPIO,0.0325205941707744,0.663
2368,PR,SAN JUAN MUNICIPIO,0.0760360631953799,0.657
2369,PR,SAN LORENZO MUNICIPIO,0.0586012392675539,0.652
2370,PR,SAN SEBASTIÁN MUNICIPIO,0.060515649628462,0.737
2371,PR,SANTA ISABEL MUNICIPIO,0.0344665000707246,0.603
2372,PR,TOA ALTA MUNICIPIO,0.0693786879555709,0.584
2373,PR,TOA BAJA MUNICIPIO,0.0691925516015672,0.646
2374,PR,TRUJILLO ALTO MUNICIPIO,0.0615635895341897,0.502
2375,PR,UTUADO MUNICIPIO,0.0412849060047453,0.634
2376,PR,VEGA ALTA MUNICIPIO,0.0674412800532431,0.529
2377,PR,VEGA BAJA MUNICIPIO,0.0733662515242988,0.691
2378,PR,VIEQUES MUNICIPIO,0.0255187216789887,0.672
2379,PR,VILLALBA MUNICIPIO,0.0423919146546883,0.798
2380,PR,YABUCOA MUNICIPIO,0.0446998327241187,0.676
2381,PR,YAUCO MUNICIPIO,0.0397617274758004,0.741
2382,RI,BRISTOL,0.1086656077889395,0.676
2383,RI,KENT,0.1166459718062961,0.678
2384,RI,NEWPORT,0.0873638556565385,0.676
2385,RI,PROVIDENCE,0.1578245538250609,0.605
2386,RI,WASHINGTON,0.0825947426678452,0.677
2387,SC,ABBEVILLE,0.1100827659314225,0.344
2388,SC,AIKEN,0.1121482747319631,0.398
2389,SC,ALLENDALE,0.1157918968692449,0.491
2390,SC,ANDERSON,0.1215948024763277,0.342
2391,SC,BAMBERG,0.1171619508033556,0.406
2392,SC,BARNWELL,0.1321288220070929,0.427
2393,SC,BEAUFORT,0.1001655198259439,0.579
2394,SC,BERKELEY,0.0888344807311754,0.396
2395,SC,CALHOUN,0.0954442383013811,0.338
2396,SC,CHARLESTON,0.1165928547468923,0.573
2397,SC,CHEROKEE,0.1148167539267015,0.275
2398,SC,CHESTER,0.1413906463217963,0.378
2399,SC,CHESTERFIELD,0.1148302300109529,0.316
2400,SC,CLARENDON,0.1125203733886501,0.407
2401,SC,COLLETON,0.1069087241553202,0.397
2402,SC,DARLINGTON,0.1352187096580503,0.422
2403,SC,DILLON,0.1530890121066964,0.371
2404,SC,DORCHESTER,0.1275973686958337,0.448
2405,SC,EDGEFIELD,0.1223404255319148,0.499
2406,SC,FAIRFIELD,0.117420682865709,0.474
2407,SC,FLORENCE,0.1375557692724866,0.462
2408,SC,GEORGETOWN,0.1160178685386088,0.5
2409,SC,GREENVILLE,0.1513326533496835,0.477
2410,SC,GREENWOOD,0.1221844063775402,0.419
2411,SC,HAMPTON,0.1095619602538757,0.525
2412,SC,HORRY,0.1254345757044292,0.501
2413,SC,JASPER,0.0911116283709639,0.321
2414,SC,KERSHAW,0.1268350588270649,0.491
2415,SC,LANCASTER,0.1184548830755417,0.403
2416,SC,LAURENS,0.1154490095269139,0.325
2417,SC,LEE,0.120513429997623,0.353
2418,SC,LEXINGTON,0.1258979079497908,0.461
2419,SC,MCCORMICK,0.1145514107576878,0.549
2420,SC,MARION,0.1251916364941122,0.406
2421,SC,MARLBORO,0.1412435867983766,0.367
2422,SC,NEWBERRY,0.1412591050988553,0.455
2423,SC,OCONEE,0.1320745229175571,0.403
2424,SC,ORANGEBURG,0.1212880765883376,0.464
2425,SC,PICKENS,0.1573169193909397,0.406
2426,SC,RICHLAND,0.1251638569459711,0.534
2427,SC,SALUDA,0.0924632442729448,0.272
2428,SC,SPARTANBURG,0.1385712275435058,0.364
2429,SC,SUMTER,0.1112714461071391,0.44
2430,SC,UNION,0.1222360521306194,0.351
2431,SC,WILLIAMSBURG,0.1426501580611169,0.483
2432,SC,YORK,0.1231052854483787,0.417
2433,SD,AURORA,0.1726644856415848,0.435
2434,SD,BEADLE,0.160895247385249,0.43
2435,SD,BENNETT,0.1179791976225854,0.156
2436,SD,BON HOMME,0.2254745689030575,0.478
2437,SD,BROOKINGS,0.1217321891837956,0.443
2438,SD,BROWN,0.1457813022992353,0.472
2439,SD,BRULE,0.1364923541627336,0.364
2440,SD,BUFFALO,0.218144750254842,0.126
2441,SD,BUTTE,0.1069134145172116,0.283
2442,SD,CAMPBELL,0.0973837209302325,0.233
2443,SD,CHARLES MIX,0.1512053379250968,0.36
2444,SD,CLARK,0.1247323340471092,0.432
2445,SD,CLAY,0.1378109452736318,0.478
2446,SD,CODINGTON,0.1671962583455317,0.443
2447,SD,CORSON,0.1209006363191385,0.071
2448,SD,CUSTER,0.1000891662951404,0.387
2449,SD,DAVISON,0.1652085967130215,0.492
2450,SD,DAY,0.1327433628318584,0.514
2451,SD,DEUEL,0.1275568834750632,0.39
2452,SD,DEWEY,0.2547522063815343,0.062
2453,SD,DOUGLAS,0.1574803149606299,0.418
2454,SD,EDMUNDS,0.1344998694176025,0.404
2455,SD,FALL RIVER,0.0919112170415611,0.406
2456,SD,FAULK,0.161809482383645,0.482
2457,SD,GRANT,0.1498865570051049,0.45
2458,SD,GREGORY,0.1405017921146953,0.401
2459,SD,HAAKON,0.1400737230121116,0.27
2460,SD,HAMLIN,0.1302725502920181,0.366
2461,SD,HAND,0.1146975869633343,0.467
2462,SD,HANSON,0.1143932812047495,0.199
2463,SD,HARDING,0.0755007704160246,0.132
2464,SD,HUGHES,0.145269884742668,0.541
2465,SD,HUTCHINSON,0.1263201206967494,0.517
2466,SD,HYDE,0.1076095311299,0.397
2467,SD,JACKSON,0.0891148325358851,0.124
2468,SD,JERAULD,0.1395926477893691,0.444
2469,SD,JONES,0.1063122923588039,0.74
2470,SD,KINGSBURY,0.1662279813727475,0.58
2471,SD,LAKE,0.1087754942564663,0.433
2472,SD,LAWRENCE,0.1182479492338647,0.404
2473,SD,LINCOLN,0.1434040047114252,0.489
2474,SD,LYMAN,0.1748214758000529,0.389
2475,SD,MCCOOK,0.1460794844253491,0.462
2476,SD,MCPHERSON,0.1042454812946616,0.386
2477,SD,MARSHALL,0.0759878419452887,0.431
2478,SD,MEADE,0.1001694197373994,0.269
2479,SD,MELLETTE,0.1280931586608442,0.025
2480,SD,MINER,0.1389891696750902,0.46
2481,SD,MINNEHAHA,0.1658796483270682,0.522
2482,SD,MOODY,0.1031021897810219,0.318
2483,SD,OGLALA LAKOTA,0.1508781829724201,0.027
2484,SD,PENNINGTON,0.1245880026367831,0.371
2485,SD,PERKINS,0.1256544502617801,0.253
2486,SD,POTTER,0.1830004644681839,0.499
2487,SD,ROBERTS,0.1352703482778526,0.412
2488,SD,SANBORN,0.148037542662116,0.493
2489,SD,SPINK,0.1334692597239648,0.475
2490,SD,STANLEY,0.1142672692059393,0.455
2491,SD,SULLY,0.104960460100647,0.347
2492,SD,TODD,0.1220398938783531,0.033
2493,SD,TRIPP,0.1389450468663848,0.355
2494,SD,TURNER,0.1420562977099236,0.436
2495,SD,UNION,0.1416645744413758,0.27
2496,SD,WALWORTH,0.1424103035878564,0.343
2497,SD,YANKTON,0.1368896291750679,0.513
2498,SD,ZIEBACH,0.1237300435413643,0.026
2499,TN,ANDERSON,0.1193327963833822,0.484
2500,TN,BEDFORD,0.139903043469515,0.327
2501,TN,BENTON,0.1117574257425742,0.409
2502,TN,BLEDSOE,0.1579261816250664,0.292
2503,TN,BLOUNT,0.1265553618658331,0.448
2504,TN,BRADLEY,0.1486818980667838,0.344
2505,TN,CAMPBELL,0.1099091411073741,0.352
2506,TN,CANNON,0.1387109960485079,0.251
2507,TN,CARROLL,0.1399142867432563,0.404
2508,TN,CARTER,0.1257292830416201,0.332
2509,TN,CHEATHAM,0.1203678658371652,0.41
2510,TN,CHESTER,0.1387523848066138,0.304
2511,TN,CLAIBORNE,0.1056040551957195,0.371
2512,TN,CLAY,0.1495732107682206,0.324
2513,TN,COCKE,0.1338462393067437,0.432
2514,TN,COFFEE,0.1278662420382165,0.375
2515,TN,CROCKETT,0.1607870695713281,0.386
2516,TN,CUMBERLAND,0.1218605419695968,0.408
2517,TN,DAVIDSON,0.1509542688548773,0.547
2518,TN,DECATUR,0.1464460258938523,0.318
2519,TN,DEKALB,0.1446071254270375,0.339
2520,TN,DICKSON,0.1384481352413435,0.384
2521,TN,DYER,0.1559783632498183,0.311
2522,TN,FAYETTE,0.1366299564826295,0.485
2523,TN,FENTRESS,0.141283809318145,0.278
2524,TN,FRANKLIN,0.1319181197877179,0.35
2525,TN,GIBSON,0.1481285490403598,0.364
2526,TN,GILES,0.1445492804778713,0.324
2527,TN,GRAINGER,0.120754716981132,0.413
2528,TN,GREENE,0.123137731833384,0.397
2529,TN,GRUNDY,0.143814701720414,0.226
2530,TN,HAMBLEN,0.144192564758062,0.351
2531,TN,HAMILTON,0.1327446139791845,0.483
2532,TN,HANCOCK,0.1021148036253776,0.277
2533,TN,HARDEMAN,0.1504590818363273,0.38
2534,TN,HARDIN,0.1498128800873226,0.343
2535,TN,HAWKINS,0.1187264466593878,0.363
2536,TN,HAYWOOD,0.1660309754969949,0.442
2537,TN,HENDERSON,0.1442188000142262,0.364
2538,TN,HENRY,0.1149791312413046,0.398
2539,TN,HICKMAN,0.1218126936214155,0.343
2540,TN,HOUSTON,0.1476649189123277,0.346
2541,TN,HUMPHREYS,0.1130664083521687,0.337
2542,TN,JACKSON,0.1192092312913626,0.419
2543,TN,JEFFERSON,0.1234241673548031,0.445
2544,TN,JOHNSON,0.1426804587362266,0.328
2545,TN,KNOX,0.1163523015523704,0.519
2546,TN,LAKE,0.2482896237172178,0.362
2547,TN,LAUDERDALE,0.1351382982873639,0.366
2548,TN,LAWRENCE,0.146119342123148,0.305
2549,TN,LEWIS,0.1432996413433322,0.296
2550,TN,LINCOLN,0.1369667694814642,0.346
2551,TN,LOUDON,0.1210327735444255,0.555
2552,TN,MCMINN,0.1319478008699855,0.33
2553,TN,MCNAIRY,0.1211956098700085,0.387
2554,TN,MACON,0.155759694333794,0.251
2555,TN,MADISON,0.1278371979098628,0.55
2556,TN,MARION,0.1218735946310582,0.385
2557,TN,MARSHALL,0.1345163636363636,0.439
2558,TN,MAURY,0.1499476070424434,0.531
2559,TN,MEIGS,0.1209145065206891,0.57
2560,TN,MONROE,0.1349017080244924,0.365
2561,TN,MONTGOMERY,0.1081806567684085,0.317
2562,TN,MOORE,0.1687731196054254,0.193
2563,TN,MORGAN,0.1274587674625052,0.451
2564,TN,OBION,0.1596993581429379,0.324
2565,TN,OVERTON,0.1422148284699429,0.297
2566,TN,PERRY,0.1401684001981178,0.324
2567,TN,PICKETT,0.1562995245641838,0.381
2568,TN,POLK,0.1326045627376426,0.358
2569,TN,PUTNAM,0.1526076391052402,0.428
2570,TN,RHEA,0.1389634275032411,0.365
2571,TN,ROANE,0.127177700348432,0.376
2572,TN,ROBERTSON,0.1458649548131954,0.419
2573,TN,RUTHERFORD,0.138661089125299,0.424
2574,TN,SCOTT,0.1504440819285843,0.42
2575,TN,SEQUATCHIE,0.1259816318381472,0.282
2576,TN,SEVIER,0.1480101781170483,0.419
2577,TN,SHELBY,0.1169419291779684,0.464
2578,TN,SMITH,0.1457558168378231,0.268
2579,TN,STEWART,0.1047028800583303,0.338
2580,TN,SULLIVAN,0.1156503397580013,0.454
2581,TN,SUMNER,0.1367136650930819,0.398
2582,TN,TIPTON,0.1339469796587607,0.319
2583,TN,TROUSDALE,0.2314781992201347,0.309
2584,TN,UNICOI,0.120617346082872,0.458
2585,TN,UNION,0.1010915281393951,0.307
2586,TN,VAN BUREN,0.1539509536784741,0.469
2587,TN,WARREN,0.1396177047750563,0.353
2588,TN,WASHINGTON,0.1205178743961352,0.524
2589,TN,WAYNE,0.1856894380135548,0.386
2590,TN,WEAKLEY,0.1326812289966394,0.307
2591,TN,WHITE,0.141963795940757,0.358
2592,TN,WILLIAMSON,0.1285086321158331,0.569
2593,TN,WILSON,0.1417352772420277,0.433
2594,TX,ANDERSON,0.0904477353425132,0.357
2595,TX,ANDREWS,0.1021651964715316,0.373
2596,TX,ANGELINA,0.1099002479386496,0.38
2597,TX,ARANSAS,0.0666099532113994,0.559
2598,TX,ARCHER,0.0979773179001519,0.414
2599,TX,ARMSTRONG,0.118706942236354,0.357
2600,TX,ATASCOSA,0.1148319746642425,0.43
2601,TX,AUSTIN,0.0809136920618007,0.45
2602,TX,BAILEY,0.1251428571428571,0.36
2603,TX,BANDERA,0.0673243336794738,0.408
2604,TX,BASTROP,0.1225499588607238,0.51
2605,TX,BAYLOR,0.0877742946708464,0.36
2606,TX,BEE,0.1184707508060801,0.431
2607,TX,BELL,0.0773495277248129,0.342
2608,TX,BEXAR,0.1243180867598277,0.572
2609,TX,BLANCO,0.0709915346576146,0.492
2610,TX,BORDEN,0.0489296636085626,0.281
2611,TX,BOSQUE,0.0992239764516992,0.396
2612,TX,BOWIE,0.0908788674995978,0.305
2613,TX,BRAZORIA,0.1143871705534061,0.508
2614,TX,BRAZOS,0.1276683928781777,0.469
2615,TX,BREWSTER,0.1043138107138976,0.527
2616,TX,BRISCOE,0.1196636481241914,0.355
2617,TX,BROOKS,0.1313971521218102,0.571
2618,TX,BROWN,0.1278787238537925,0.345
2619,TX,BURLESON,0.1415171067613728,0.413
2620,TX,BURNET,0.1141729830754854,0.461
2621,TX,CALDWELL,0.1454516306339318,0.473
2622,TX,CALHOUN,0.1171441991545326,0.482
2623,TX,CALLAHAN,0.092089220397332,0.321
2624,TX,CAMERON,0.1259845496888905,0.673
2625,TX,CAMP,0.1102795173361845,0.357
2626,TX,CARSON,0.1068174147823152,0.293
2627,TX,CASS,0.0859255312062878,0.295
2628,TX,CASTRO,0.146347941567065,0.364
2629,TX,CHAMBERS,0.1381253279193375,0.409
2630,TX,CHEROKEE,0.0871101318238802,0.318
2631,TX,CHILDRESS,0.1895702162606077,0.439
2632,TX,CLAY,0.1043835354789418,0.373
2633,TX,COCHRAN,0.1198738170347003,0.341
2634,TX,COKE,0.1443755535872453,0.345
2635,TX,COLEMAN,0.1012844036697247,0.333
2636,TX,COLLIN,0.0940361253660375,0.605
2637,TX,COLLINGSWORTH,0.1160958904109589,0.3
2638,TX,COLORADO,0.0904945796305774,0.467
2639,TX,COMAL,0.0858721328476592,0.55
2640,TX,COMANCHE,0.1208654198753208,0.384
2641,TX,CONCHO,0.1936903888481291,0.474
2642,TX,COOKE,0.096541193009671,0.348
2643,TX,CORYELL,0.1058577240589327,0.327
2644,TX,COTTLE,0.1394849785407725,0.351
2645,TX,CRANE,0.1250781738586616,0.331
2646,TX,CROCKETT,0.181581986143187,0.384
2647,TX,CROSBY,0.1387484748126198,0.392
2648,TX,CULBERSON,0.169967756794104,0.498
2649,TX,DALLAM,0.1376423768354604,0.409
2650,TX,DALLAS,0.1189960523859464,0.528
2651,TX,DAWSON,0.1388277812696417,0.298
2652,TX,DEAF SMITH,0.1637549875984039,0.359
2653,TX,DELTA,0.0720315137872819,0.291
2654,TX,DENTON,0.0919976961408104,0.552
2655,TX,DEWITT,0.1029265873015873,0.389
2656,TX,DICKENS,0.0904568068747173,0.285
2657,TX,DIMMIT,0.3031410509679968,0.761
2658,TX,DONLEY,0.1327028676021964,0.343
2659,TX,DUVAL,0.1278121358788204,0.578
2660,TX,EASTLAND,0.0790305010893246,0.311
2661,TX,ECTOR,0.1145749986463967,0.362
2662,TX,EDWARDS,0.1143892339544513,0.334
2663,TX,ELLIS,0.1319132589570731,0.45
2664,TX,EL PASO,0.1657396352405396,0.679
2665,TX,ERATH,0.1074991802894749,0.306
2666,TX,FALLS,0.1247615193386136,0.382
2667,TX,FANNIN,0.1030016331587543,0.344
2668,TX,FAYETTE,0.1196638522843841,0.474
2669,TX,FISHER,0.0843342036553524,0.313
2670,TX,FLOYD,0.1668417366946778,0.382
2671,TX,FOARD,0.1151515151515151,0.397
2672,TX,FORT BEND,0.093425059875223,0.642
2673,TX,FRANKLIN,0.0812121212121212,0.32
2674,TX,FREESTONE,0.1069128163513719,0.325
2675,TX,FRIO,0.138973702353984,0.418
2676,TX,GAINES,0.0701191140889633,0.174
2677,TX,GALVESTON,0.1375522813827129,0.525
2678,TX,GARZA,0.0923101621448065,0.462
2679,TX,GILLESPIE,0.0993033941010819,0.495
2680,TX,GLASSCOCK,0.0752306600425833,0.378
2681,TX,GOLIAD,0.0696004178636719,0.373
2682,TX,GONZALES,0.1273215913999136,0.412
2683,TX,GRAY,0.1197112309238782,0.331
2684,TX,GRAYSON,0.0892872874636595,0.377
2685,TX,GREGG,0.1003751664044535,0.389
2686,TX,GRIMES,0.1460180055401662,0.459
2687,TX,GUADALUPE,0.0949372778653497,0.481
2688,TX,HALE,0.1899958091360833,0.348
2689,TX,HALL,0.1697031039136302,0.39
2690,TX,HAMILTON,0.1054248906748611,0.432
2691,TX,HANSFORD,0.177995925171328,0.366
2692,TX,HARDEMAN,0.1001779811848461,0.386
2693,TX,HARDIN,0.1190062845040102,0.318
2694,TX,HARRIS,0.0894150095739207,0.549
2695,TX,HARRISON,0.0897930972307784,0.325
2696,TX,HARTLEY,0.1232065997130559,0.467
2697,TX,HASKELL,0.0821845174973488,0.365
2698,TX,HAYS,0.1053994291696895,0.566
2699,TX,HEMPHILL,0.156585493584708,0.379
2700,TX,HENDERSON,0.0793357264585372,0.347
2701,TX,HIDALGO,0.1141535638598514,0.648
2702,TX,HILL,0.1302354770935087,0.353
2703,TX,HOCKLEY,0.1441292732722297,0.368
2704,TX,HOOD,0.1186184968285125,0.435
2705,TX,HOPKINS,0.1044385718908424,0.333
2706,TX,HOUSTON,0.0908655520724486,0.362
2707,TX,HOWARD,0.1324459960724416,0.303
2708,TX,HUDSPETH,0.1119525173966434,0.624
2709,TX,HUNT,0.0697709799784976,0.351
2710,TX,HUTCHINSON,0.1228866176330117,0.303
2711,TX,IRION,0.0891927083333333,0.364
2712,TX,JACK,0.0706211527700056,0.321
2713,TX,JACKSON,0.1293360433604336,0.383
2714,TX,JASPER,0.0798221171437417,0.314
2715,TX,JEFF DAVIS,0.0866314863676341,0.518
2716,TX,JEFFERSON,0.0899926460358157,0.418
2717,TX,JIM HOGG,0.1213461538461538,0.552
2718,TX,JIM WELLS,0.1223259720369547,0.505
2719,TX,JOHNSON,0.1208131181853859,0.389
2720,TX,JONES,0.130607976895882,0.379
2721,TX,KARNES,0.1708223831805653,0.456
2722,TX,KAUFMAN,0.1295885541372269,0.438
2723,TX,KENDALL,0.0786405515380236,0.561
2724,TX,KENEDY,0.1089108910891089,0.51
