,state,county,infection_rate
3207,WY,HOT SPRINGS,0.08950827101744845
3208,WY,JOHNSON,0.09248075784487862
3209,WY,LARAMIE,0.12027135678391959
3210,WY,LINCOLN,0.0788703983862834
3211,WY,NATRONA,0.10863031881589821
3212,WY,NIOBRARA,0.07470288624787776
3213,WY,PARK,0.10464479002534767
3214,WY,PLATTE,0.0950792326939116
3215,WY,SHERIDAN,0.11264556339183204
3216,WY,SUBLETTE,0.08890245142915268
3217,WY,SWEETWATER,0.11983090475403255
3218,WY,TETON,0.17026082509376064
3219,WY,UINTA,0.12414713734796796
3220,WY,WASHAKIE,0.12197309417040358
3221,WY,WESTON,0.10076512198642991
