state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_republican,date_stay_at_home_effective,percent_adults_with_obesity,percent_physically_inactive,percent_age_65_and_older,percent_age_17_and_younger
TENNESSEE,CARROLL,1483,0.05218707111940036,74,1409,0.0498988536749831,0.0026040750255128973,0.52,28417,47.547313766299,0.7469183359013868,0.3333333333333333,0.301,0.321,0.19699999999999998,0.213
TENNESSEE,CARTER,2655,0.04681961662581339,215,2440,0.0809792843691148,0.0037914190487946813,0.44,56707,166.20173788156,0.8014608233731739,0.3333333333333333,0.377,0.285,0.19699999999999998,0.19399999999999998
TENNESSEE,CHEATHAM,1836,0.046392924826279214,84,1752,0.0457516339869281,0.0021225521162349967,0.48,39575,130.853748867717,0.7094323034413464,0.3333333333333333,0.32,0.188,0.134,0.235
TENNESSEE,CLAIBORNE,874,0.027570108198479545,65,809,0.074370709382151,0.0020504085044635817,0.41,31701,72.9447553568134,0.8009310986964618,0.3333333333333333,0.26,0.303,0.184,0.193
TENNESSEE,COCKE,1520,0.04311322895393692,100,1420,0.0657894736842105,0.002836396641706376,0.46,35256,81.1380079403214,0.8074385617681016,0.3333333333333333,0.365,0.336,0.193,0.207
TENNESSEE,COFFEE,2406,0.04471454058876004,102,2304,0.0423940149625935,0.001895628902765388,0.49,53808,125.437648552262,0.7218967502879174,0.3333333333333333,0.32,0.321,0.168,0.24100000000000002
TENNESSEE,CUMBERLAND,2702,0.046670696951377495,151,2551,0.0558845299777942,0.002608169962863805,0.49,57895,85.0114436892877,0.7743930197268589,0.3333333333333333,0.34299999999999997,0.28300000000000003,0.29,0.18100000000000002
TENNESSEE,DAVIDSON,27980,0.0418934397388772,1888,26092,0.0674767691208005,0.0028268339609363886,0.49,667885,1325.57604414748,0.3394655274864696,0.3333333333333333,0.297,0.23,0.11,0.21600000000000003
TENNESSEE,DEKALB,1036,0.05407380343441724,51,985,0.0492277992277992,0.0026619343389529724,0.52,19159,62.9489089622373,0.7434938892882819,0.3333333333333333,0.301,0.263,0.175,0.223
TENNESSEE,DICKSON,2211,0.0434159368495464,114,2097,0.0515603799185888,0.002238542198484075,0.5,50926,103.952764833387,0.7076849029359858,0.3333333333333333,0.267,0.26,0.154,0.237
TENNESSEE,DYER,2420,0.06373452725836186,108,2312,0.0446280991735537,0.0028443508032657363,0.49,37970,74.1118071592354,0.7633473305338933,0.3333333333333333,0.40299999999999997,0.34,0.16,0.242
TENNESSEE,FAYETTE,2091,0.0535179544931023,130,1961,0.0621712099473935,0.003327275984745719,0.51,39071,55.4370674324001,0.6731463339177065,0.3333333333333333,0.35100000000000003,0.253,0.18600000000000003,0.209
TENNESSEE,FRANKLIN,1840,0.04450033858953275,98,1742,0.0532608695652173,0.0023701267292251136,0.52,41348,74.5701769073408,0.7029992684711046,0.3333333333333333,0.359,0.28300000000000003,0.18899999999999997,0.20800000000000002
TENNESSEE,GIBSON,2633,0.053180101391609946,113,2520,0.0429168249145461,0.002282321100361536,0.51,49511,82.1423520664458,0.7052744666700772,0.3333333333333333,0.40299999999999997,0.354,0.177,0.244
TENNESSEE,GILES,1347,0.04639388303368464,93,1254,0.0690423162583518,0.0032031411448646416,0.51,29034,47.5244794704634,0.7156325760976924,0.3333333333333333,0.348,0.35600000000000004,0.187,0.21
TENNESSEE,GRAINGER,895,0.03923201683250778,59,836,0.0659217877094972,0.002586244685047999,0.41,22813,81.3032001575054,0.8274225774225774,0.3333333333333333,0.326,0.33799999999999997,0.185,0.212
TENNESSEE,GREENE,2927,0.04272867945461446,188,2739,0.0642295866074479,0.0027444454176520396,0.48,68502,110.102001435049,0.7870923970656829,0.3333333333333333,0.382,0.348,0.19699999999999998,0.2
TENNESSEE,HAMBLEN,2956,0.046769931807034475,218,2738,0.0737483085250338,0.0034492033605999714,0.45,63203,392.142377250006,0.7663348153875894,0.3333333333333333,0.344,0.366,0.175,0.233
TENNESSEE,HAMILTON,20870,0.05940706793242339,1000,19870,0.0479156684235745,0.0028465293690667654,0.5,351305,647.628249661684,0.5528692208302904,0.3333333333333333,0.294,0.258,0.16,0.212
TENNESSEE,HARDEMAN,1731,0.0666410009624639,92,1639,0.0531484690930098,0.0035418671799807505,0.46,25975,38.8995229537402,0.5304647902512671,0.3333333333333333,0.371,0.35700000000000004,0.165,0.19899999999999998
TENNESSEE,HARDIN,1556,0.06021904872479585,61,1495,0.0392030848329048,0.0023607724757150044,0.45,25839,44.7560040548753,0.8053070660367876,0.3333333333333333,0.324,0.331,0.213,0.207
TENNESSEE,HAWKINS,2218,0.03921014018774197,143,2075,0.0644724977457168,0.0025279756748634364,0.39,56567,116.142965968125,0.8013863483200154,0.3333333333333333,0.322,0.33,0.18899999999999997,0.21100000000000002
TENNESSEE,HENDERSON,1601,0.057276760160274755,78,1523,0.0487195502810743,0.002790497996565541,0.4,27952,53.7529548600167,0.796515611236175,0.3333333333333333,0.32899999999999996,0.33,0.16699999999999998,0.235
TENNESSEE,HENRY,1199,0.03713108915796971,73,1126,0.0608840700583819,0.002260691833637856,0.51,32291,57.4736494272986,0.7344920818848977,0.3333333333333333,0.336,0.331,0.215,0.21100000000000002
TENNESSEE,HICKMAN,990,0.040823058842934315,51,939,0.0515151515151515,0.002103006061605707,0.42,24251,39.5945592327617,0.728913349545629,0.3333333333333333,0.321,0.275,0.156,0.217
TENNESSEE,JEFFERSON,2087,0.039488372973075246,160,1927,0.0766650694777192,0.0030273788575429037,0.49,52851,192.286345785773,0.774748322147651,0.3333333333333333,0.36700000000000005,0.27399999999999997,0.188,0.207
TENNESSEE,KNOX,25765,0.05749011522567631,1107,24658,0.0429652629536192,0.0024700779179050525,0.54,448164,881.840889739089,0.5853279246473378,0.3333333333333333,0.307,0.214,0.145,0.214
TENNESSEE,LAUDERDALE,1528,0.05605076849712043,80,1448,0.0523560209424083,0.002934595209273321,0.45,27261,57.7604057193277,0.6039322369234574,0.3333333333333333,0.446,0.359,0.139,0.23199999999999998
TENNESSEE,LAWRENCE,2195,0.05176154317785219,141,2054,0.0642369020501139,0.0033250011790784324,0.49,42406,68.7150245850728,0.7927996936039832,0.3333333333333333,0.33299999999999996,0.37,0.174,0.25
TENNESSEE,LINCOLN,1273,0.03790721219701031,62,1211,0.0487038491751767,0.0018462271454946103,0.51,33582,58.880097292423,0.7789931075816602,0.3333333333333333,0.36700000000000005,0.33799999999999997,0.183,0.225
TENNESSEE,LOUDON,2175,0.042952781562888794,116,2059,0.0533333333333333,0.0022908150166874026,0.57,50637,220.878911823164,0.7528536616647429,0.3333333333333333,0.29,0.294,0.24600000000000002,0.19899999999999998
TENNESSEE,MACON,1451,0.06329610888152155,102,1349,0.0702963473466574,0.004449485255627291,0.5,22924,74.6361212424586,0.8346215351812367,0.3333333333333333,0.34600000000000003,0.39299999999999996,0.156,0.247
TENNESSEE,MADISON,3519,0.03586132398499919,316,3203,0.089798238135834,0.003220283711071254,0.51,98128,176.138511513128,0.5596799580272823,0.3333333333333333,0.387,0.303,0.15,0.23
TENNESSEE,MARION,1134,0.03998166625533265,92,1042,0.0811287477954144,0.0032436625180693158,0.43,28363,56.9348337068347,0.708525133492911,0.3333333333333333,0.305,0.32299999999999995,0.182,0.213
TENNESSEE,MARSHALL,1572,0.0501675442795596,71,1501,0.0451653944020356,0.002265836923567895,0.49,31335,83.4571981915581,0.7144478393714535,0.3333333333333333,0.379,0.29,0.151,0.239
TENNESSEE,MAURY,6576,0.07667284619958725,264,6312,0.0401459854014598,0.0030781069642170067,0.54,85767,139.882017423128,0.6728773784952925,0.3333333333333333,0.325,0.32799999999999996,0.14800000000000002,0.23600000000000002
TENNESSEE,MCMINN,2587,0.04917689997338707,146,2441,0.0564360262852725,0.0027753488195262897,0.44,52606,122.305085575,0.7833111170354572,0.3333333333333333,0.337,0.358,0.187,0.217
TENNESSEE,MCNAIRY,1117,0.04286755958091876,53,1064,0.0474485228290062,0.00203400237939901,0.48,26057,46.2954032341699,0.7811316995417413,0.3333333333333333,0.303,0.38,0.198,0.223
TENNESSEE,MONROE,2063,0.04535860340354426,149,1914,0.0722249151720794,0.0032760212831449806,0.47,45482,71.5520577550176,0.7824255543204821,0.3333333333333333,0.327,0.248,0.19399999999999998,0.218
TENNESSEE,MONTGOMERY,6255,0.032971551165205656,297,5958,0.0474820143884892,0.001565555666837103,0.47,189709,351.856402712935,0.5612808052759458,0.3333333333333333,0.34299999999999997,0.264,0.086,0.271
TENNESSEE,MORGAN,700,0.032275912947251933,30,670,0.0428571428571428,0.001383253412025083,0.41,21688,41.5335982479921,0.8114839671886652,0.3333333333333333,0.361,0.369,0.156,0.198
TENNESSEE,OBION,1966,0.06362459546925567,91,1875,0.0462868769074262,0.0029449838187702265,0.44,30900,56.7125488383822,0.7776961384602825,0.3333333333333333,0.379,0.38,0.188,0.221
TENNESSEE,OVERTON,1235,0.055907650520597554,52,1183,0.0421052631578947,0.002354006337709371,0.52,22090,50.9590834032152,0.7362984566776036,0.3333333333333333,0.387,0.324,0.192,0.22699999999999998
TENNESSEE,PUTNAM,5151,0.0690001607458608,190,4961,0.036886041545331,0.002545142795906339,0.52,74652,186.115317771416,0.6982948699103336,0.3333333333333333,0.28300000000000003,0.268,0.16,0.21100000000000002
TENNESSEE,RHEA,1628,0.05015249068112504,83,1545,0.0509828009828009,0.002556914451187579,0.47,32461,102.927578883852,0.7828602422708371,0.3333333333333333,0.37799999999999995,0.33799999999999997,0.177,0.23
TENNESSEE,ROANE,2058,0.03884264764169639,132,1926,0.0641399416909621,0.002491365154860993,0.53,52983,146.877497249102,0.7328441552448198,0.3333333333333333,0.341,0.239,0.213,0.195
TENNESSEE,ROBERTSON,3848,0.05666740298947058,409,3439,0.1062889812889812,0.0060231205360430015,0.51,67905,142.571256627414,0.71589274517759,0.3333333333333333,0.341,0.307,0.134,0.25
TENNESSEE,RUTHERFORD,13242,0.04561660965451671,568,12674,0.0428938226853949,0.001956670766029715,0.5,290289,468.687284465086,0.6004970400982911,0.3333333333333333,0.359,0.248,0.095,0.252
TENNESSEE,SCOTT,891,0.04044668391665532,60,831,0.0673400673400673,0.0027236824186299877,0.42,22029,41.384395460066,0.8485188824933315,0.3333333333333333,0.42100000000000004,0.322,0.156,0.24600000000000002
TENNESSEE,SEVIER,4400,0.04654262352306504,252,4148,0.0572727272727272,0.002665622983593725,0.48,94537,159.556801519633,0.788417052214144,0.3333333333333333,0.44299999999999995,0.34700000000000003,0.177,0.213
TENNESSEE,SHELBY,34000,0.03628640647178732,3502,30498,0.103,0.003737499866594094,0.47,936990,1227.08652832988,0.3448425083658631,0.3333333333333333,0.355,0.252,0.11599999999999999,0.255
TENNESSEE,SMITH,1057,0.05512098456403838,48,1009,0.0454115421002838,0.0025031289111389237,0.52,19176,61.0130335763017,0.7388380849919312,0.3333333333333333,0.3,0.2,0.154,0.239
TENNESSEE,SULLIVAN,7141,0.04558744669441536,725,6416,0.1015263968631844,0.004628329205076479,0.5,156644,378.905246141771,0.7543434278557436,0.3333333333333333,0.34,0.29600000000000004,0.203,0.19899999999999998
TENNESSEE,SUMNER,6812,0.039424490410102674,701,6111,0.1029066353493834,0.0040570416584677,0.52,172786,326.398092849791,0.7010558702188658,0.3333333333333333,0.311,0.321,0.146,0.244
TENNESSEE,TIPTON,2890,0.04694759413886091,151,2739,0.0522491349480968,0.0024529711816498262,0.46,61558,134.287003722866,0.7201567224564541,0.3333333333333333,0.324,0.359,0.13,0.257
TENNESSEE,WARREN,2085,0.051996309134891144,77,2008,0.0369304556354916,0.0019202473877154044,0.47,40099,92.6773173771297,0.700852189244784,0.3333333333333333,0.381,0.309,0.166,0.23800000000000002
TENNESSEE,WASHINGTON,6166,0.048919424962711434,352,5814,0.0570872526759649,0.002792675573609216,0.49,126044,386.088902762691,0.6884824120603015,0.3333333333333333,0.31,0.256,0.16899999999999998,0.19699999999999998
TENNESSEE,WEAKLEY,1832,0.05384434516811663,69,1763,0.0376637554585152,0.0020279802492358333,0.44,34024,58.6264813417335,0.7393302692055155,0.3333333333333333,0.386,0.34299999999999997,0.16899999999999998,0.196
TENNESSEE,WHITE,1574,0.05968225078678952,104,1470,0.0660736975857687,0.00394342698972434,0.52,26373,70.0146964001297,0.7807633587786259,0.3333333333333333,0.314,0.225,0.198,0.22
TENNESSEE,WILLIAMSON,9257,0.04501446667801308,249,9008,0.0268985632494328,0.0012108244790780228,0.56,205645,352.979085161517,0.6418684307101655,0.3333333333333333,0.21600000000000003,0.179,0.115,0.281
TENNESSEE,WILSON,6408,0.051012609858616734,325,6083,0.0507178526841448,0.0025872500318430774,0.54,125616,219.967799874949,0.6945746818486269,0.3333333333333333,0.37200000000000005,0.21,0.145,0.242
TEXAS,BEXAR,8,4.304085814862977e-06,0,8,0.0,0.0,0.38,1858699,1499.09903264367,0.4075893122132809,0.2222222222222222,0.28600000000000003,0.23399999999999999,0.113,0.262
TEXAS,BRAZORIA,1,2.9549168338657107e-06,0,1,0.0,0.0,0.41,338419,249.238581875581,0.6006799745834743,0.2222222222222222,0.282,0.28,0.109,0.26899999999999996
TEXAS,BRAZOS,2,9.528528414071731e-06,1,1,0.5,4.764264207035866e-06,0.53,209896,358.47944893188,0.5763639880376724,0.2222222222222222,0.29100000000000004,0.201,0.08199999999999999,0.20600000000000002
TEXAS,COLLIN,7,7.895036616051963e-06,0,7,0.0,0.0,0.55,886633,1053.84073385693,0.5561799462673518,0.2222222222222222,0.27899999999999997,0.19699999999999998,0.09699999999999999,0.272
TEXAS,DALLAS,9,3.581299884522975e-06,5,4,0.5555555555555556,1.9896110469572082e-06,0.51,2513054,2878.42323736988,0.3464484243840031,0.2222222222222222,0.3,0.243,0.09699999999999999,0.26899999999999996
TEXAS,DENTON,3,3.975352812562115e-06,0,3,0.0,0.0,0.52,754650,858.988812632306,0.5712568434093991,0.2222222222222222,0.252,0.20199999999999999,0.087,0.261
TEXAS,EL PASO,166,0.00019913818750659794,14,152,0.0843373493975903,1.6794786898146814e-05,0.32,833592,822.742141715012,0.2593921722552428,0.2222222222222222,0.28600000000000003,0.209,0.11199999999999999,0.284
TEXAS,GALVESTON,4,1.2719207593366933e-05,0,4,0.0,0.0,0.44,314485,829.896123967506,0.6001236747679064,0.2222222222222222,0.337,0.275,0.128,0.247
TEXAS,HARRIS,12,2.706203091070274e-06,1,11,0.0833333333333333,2.2551692425585616e-07,0.44,4434257,2600.95514886885,0.4160887180362652,0.2222222222222222,0.27699999999999997,0.22699999999999998,0.092,0.272
TEXAS,HIDALGO,6,7.2434549348451224e-06,2,4,0.3333333333333333,2.4144849782817078e-06,0.46,828334,527.299461332191,0.2804591869093676,0.2222222222222222,0.344,0.21600000000000003,0.10400000000000001,0.337
TEXAS,POTTER,1,8.204589647448782e-06,0,1,0.0,0.0,0.47,121883,134.172946199066,0.6851418798645772,0.2222222222222222,0.368,0.278,0.11599999999999999,0.276
UTAH,BOX ELDER,5659,0.10982378512653315,36,5623,0.0063615479766743,0.0006986492780624127,0.44,51528,8.96828843543649,0.6197111730428173,-1.0,0.32,0.22699999999999998,0.125,0.32799999999999996
UTAH,CACHE,16622,0.13988756480172357,32,16590,0.001925159427265,0.00026930586413519153,0.5,118824,102.01722806142,0.4579803713412916,-1.0,0.256,0.146,0.086,0.31
UTAH,CARBON,1155,0.05570829113008248,2,1153,0.0017316017316017,9.64645733854242e-05,0.46,20733,14.0165218133576,0.6633551307847082,-1.0,0.273,0.233,0.152,0.267
UTAH,DAVIS,40412,0.12272390461960812,618,39794,0.0152924873799861,0.0018767537626179804,0.49,329292,1101.27453887281,0.4495235205294376,-1.0,0.263,0.177,0.091,0.33299999999999996
UTAH,IRON,5819,0.12186132227597328,44,5775,0.0075614366729678,0.0009214466712739,0.42,47751,14.486084150509,0.6548657528038971,-1.0,0.258,0.19699999999999998,0.115,0.292
UTAH,SALT LAKE,152329,0.13942928171435162,4483,147846,0.0294297211955701,0.0041033648873519705,0.49,1092518,1472.29296520978,0.3295620577365661,-1.0,0.245,0.179,0.096,0.28300000000000003
UTAH,SANPETE,3845,0.13467128997233022,10,3835,0.0026007802340702,0.0003502504290567756,0.42,28551,17.9573945040723,0.6565328610783157,-1.0,0.304,0.239,0.127,0.27399999999999997
UTAH,SEVIER,2239,0.10706259264572275,7,2232,0.0031263957123715,0.00033472003060297425,0.46,20913,10.9467347600295,0.7788305985671365,-1.0,0.294,0.24100000000000002,0.156,0.304
UTAH,SUMMIT,5215,0.1336870978492143,40,5175,0.0076701821668264,0.0010254043938578276,0.55,39009,20.8539597723421,0.355263795358752,-1.0,0.146,0.13699999999999998,0.098,0.262
UTAH,TOOELE,7017,0.1132029813183622,25,6992,0.0035627761151489,0.00040331687800471074,0.45,61986,8.92918551791371,0.511658802510422,-1.0,0.341,0.24,0.084,0.344
UTAH,UINTAH,2822,0.0777239175939187,14,2808,0.0049610205527994,0.0003855899526275201,0.44,36308,8.10018510505778,0.766585918574666,-1.0,0.35200000000000004,0.242,0.091,0.33899999999999997
UTAH,UTAH,94111,0.1668111248774764,159,93952,0.0016894943205363,0.0002818264480827825,0.46,564177,281.583340891442,0.5069783826426066,-1.0,0.25,0.158,0.071,0.34700000000000003
UTAH,WASATCH,4657,0.1669474816275318,55,4602,0.0118101782263259,0.00197167951245743,0.48,27895,23.6999538805231,0.5045379537953796,-1.0,0.23600000000000002,0.16399999999999998,0.094,0.32799999999999996
UTAH,WASHINGTON,20381,0.134121703880652,329,20052,0.016142485648398,0.002165057680032114,0.46,151959,62.6133236228947,0.6883139938350306,-1.0,0.23600000000000002,0.19,0.196,0.282
UTAH,WEBER,29983,0.12424169594908174,264,29719,0.0088049894940466,0.0010939468275542,0.44,241328,418.779460343117,0.4731358553134444,-1.0,0.312,0.20199999999999999,0.111,0.292
VERMONT,BENNINGTON,1422,0.038955702271046215,65,1357,0.0457102672292545,0.0017806755609128017,0.51,36503,54.0784275861261,0.3408894770151314,0.7222222222222222,0.29600000000000004,0.19699999999999998,0.212,0.195
VERMONT,CHITTENDEN,6662,0.041505202168089214,149,6513,0.0223656559591714,0.0009282910722073391,0.59,160510,299.134438592484,0.2229854467860653,0.7222222222222222,0.21100000000000002,0.14400000000000002,0.132,0.187
VERMONT,FRANKLIN,1741,0.035804627249357325,50,1691,0.028719126938541,0.0010282776349614395,0.48,48625,76.715177019025,0.4087618513848022,0.7222222222222222,0.34299999999999997,0.261,0.139,0.23199999999999998
VERMONT,ORLEANS,1120,0.04136504653567735,23,1097,0.0205357142857142,0.0008494607770719457,0.3,27076,39.0377826810296,0.4282393957001743,0.7222222222222222,0.304,0.258,0.204,0.20199999999999999
VERMONT,RUTLAND,1832,0.03046580080820847,82,1750,0.0447598253275109,0.0013636439226381522,0.49,60133,64.6719575878981,0.4213173976163948,0.7222222222222222,0.314,0.213,0.19399999999999998,0.183
VERMONT,WASHINGTON,1669,0.028305886742533454,48,1621,0.0287597363690832,0.0008140698404083917,0.51,58963,85.8220012715208,0.2571253940680692,0.7222222222222222,0.22699999999999998,0.166,0.17,0.19699999999999998
VERMONT,WINDHAM,1104,0.025315875163383704,42,1062,0.0380434782608695,0.0009631039464330758,0.37,43609,55.517376900119,0.2409542743538767,0.7222222222222222,0.242,0.177,0.192,0.188
VERMONT,WINDSOR,1164,0.020825133288009445,51,1113,0.0438144329896907,0.0009124414069488675,0.39,55894,57.6478248091224,0.2875233894680566,0.7222222222222222,0.276,0.191,0.207,0.188
VIRGINIA,ACCOMACK,2647,0.08006654567453116,212,2435,0.0800906686815262,0.006412583182093164,0.44,33060,73.5799036274692,0.542609685168795,0.3888888888888889,0.363,0.361,0.21,0.209
VIRGINIA,ALBEMARLE,4470,0.042862485257031076,252,4218,0.0563758389261744,0.002416408564825913,0.59,104287,144.681915489282,0.3395092197581356,0.3888888888888889,0.20800000000000002,0.175,0.165,0.20800000000000002
VIRGINIA,AMHERST,1402,0.04381386918341198,119,1283,0.0848787446504992,0.003718866214569205,0.51,31999,67.5173278399129,0.6312678617822811,0.3888888888888889,0.35200000000000004,0.297,0.18899999999999997,0.201
VIRGINIA,ARLINGTON,11142,0.04928082373547052,859,10283,0.0770956740262071,0.003799338322452807,0.51,226092,8698.59622382187,0.1663370579122581,0.3888888888888889,0.196,0.134,0.09300000000000001,0.17
VIRGINIA,AUGUSTA,2985,0.04015875151352079,186,2799,0.0623115577889447,0.002502354365666622,0.54,74330,76.8632198546925,0.7198910381641581,0.3888888888888889,0.335,0.263,0.188,0.2
VIRGINIA,BOTETOURT,1330,0.04006989636056881,66,1264,0.0496240601503759,0.0019884309472161968,0.51,33192,61.329861908563,0.7137520678798228,0.3888888888888889,0.254,0.18899999999999997,0.2,0.203
VIRGINIA,BUCHANAN,1114,0.04810432679851455,111,1003,0.0996409335727109,0.004793160031090767,0.29,23158,46.0614944864994,0.789012652752244,0.3888888888888889,0.336,0.32899999999999996,0.193,0.18
VIRGINIA,CAMPBELL,2391,0.04342456548192005,209,2182,0.0874111250522793,0.0037957901236810084,0.53,55061,109.273561497379,0.7100417650263301,0.3888888888888889,0.35600000000000004,0.326,0.18100000000000002,0.205
VIRGINIA,CAROLINE,1016,0.03427800269905533,69,947,0.0679133858267716,0.002327935222672065,0.37,29640,56.1874569063441,0.4808585077036937,0.3888888888888889,0.41200000000000003,0.315,0.15,0.22899999999999998
VIRGINIA,CARROLL,2020,0.06793798136750412,215,1805,0.1064356435643564,0.0072310227693135574,0.49,29733,62.6415347410871,0.7801434006438396,0.3888888888888889,0.319,0.245,0.217,0.19399999999999998
VIRGINIA,CHESTERFIELD,17641,0.05316132220745603,1034,16607,0.0586134572870018,0.0031159688885272676,0.52,331839,783.79807843766,0.4819478524999858,0.3888888888888889,0.321,0.23600000000000002,0.128,0.245
VIRGINIA,CULPEPER,3336,0.06814839025984638,181,3155,0.0542565947242206,0.003697499591436509,0.5,48952,129.078663225778,0.6008191556395716,0.3888888888888889,0.297,0.278,0.14,0.252
VIRGINIA,DINWIDDIE,1108,0.03935357840525661,93,1015,0.0839350180505415,0.003303143313798615,0.49,28155,55.8942731430232,0.5485819521178638,0.3888888888888889,0.38799999999999996,0.278,0.162,0.209
VIRGINIA,FAIRFAX,69442,0.061296492942367595,4061,65381,0.0584804585121396,0.0035846470124557875,0.51,1132887,2898.44688683438,0.2861300148952344,0.3888888888888889,0.217,0.162,0.115,0.24
VIRGINIA,FAIRFAX,69442,0.061296492942367595,4061,65381,0.0584804585121396,0.0035846470124557875,0.51,1132887,2898.44688683438,0.3077306733167082,0.3888888888888889,0.217,0.162,0.115,0.24
VIRGINIA,FAUQUIER,3233,0.04752664461595002,193,3040,0.0596968759665944,0.0028371922087467843,0.51,68025,105.032470107348,0.590573037606427,0.3888888888888889,0.28600000000000003,0.221,0.151,0.239
VIRGINIA,FLUVANNA,1112,0.042693695769024036,83,1029,0.0746402877697841,0.003186669738155571,0.59,26046,91.0667375105342,0.5166580863425756,0.3888888888888889,0.304,0.218,0.185,0.21
VIRGINIA,FRANKLIN,2622,0.046629912857905034,194,2428,0.0739893211289092,0.003450115596656589,0.52,56230,81.4408579733279,0.6884802194950131,0.3888888888888889,0.35600000000000004,0.31,0.207,0.196
VIRGINIA,FRANKLIN,2622,0.046629912857905034,194,2428,0.0739893211289092,0.003450115596656589,0.52,56230,81.4408579733279,0.3491400491400491,0.3888888888888889,0.35600000000000004,0.31,0.207,0.196
VIRGINIA,FREDERICK,4601,0.05589096342367075,252,4349,0.0547707020212997,0.0030611873033612323,0.53,82321,199.083781418355,0.6449802176063304,0.3888888888888889,0.311,0.228,0.15,0.23600000000000002
VIRGINIA,GLOUCESTER,1460,0.03943707625401799,62,1398,0.0424657534246575,0.0016747251559925448,0.51,37021,169.971838559255,0.667516183291707,0.3888888888888889,0.309,0.251,0.172,0.20600000000000002
VIRGINIA,GOOCHLAND,813,0.03698985395149916,55,758,0.067650676506765,0.002502388643705355,0.54,21979,78.0990503565265,0.5972786207879176,0.3888888888888889,0.27,0.188,0.193,0.19399999999999998
VIRGINIA,HALIFAX,930,0.026341877920974366,76,854,0.0817204301075268,0.002152669593541991,0.44,35305,43.1744288744943,0.5707899535321451,0.3888888888888889,0.385,0.28800000000000003,0.218,0.209
VIRGINIA,HANOVER,4734,0.04632139257722678,318,4416,0.0671736375158428,0.003111576434211685,0.56,102199,218.109764988041,0.6315235924975698,0.3888888888888889,0.308,0.20800000000000002,0.155,0.22899999999999998
VIRGINIA,HENRICO,14419,0.044790492077248764,1113,13306,0.0771898189888341,0.0034573699758636434,0.56,321921,1377.48027986762,0.3657533576936708,0.3888888888888889,0.32,0.23399999999999999,0.138,0.235
VIRGINIA,HENRY,3491,0.0668658660384225,371,3120,0.1062732741334861,0.007106054511674232,0.52,52209,136.548996051441,0.6308802787687713,0.3888888888888889,0.342,0.33399999999999996,0.217,0.201
VIRGINIA,ISLE OF WIGHT,2321,0.06442390429400172,154,2167,0.0663507109004739,0.00427457184889111,0.51,36027,114.145075465806,0.5790747330960854,0.3888888888888889,0.377,0.284,0.172,0.213
VIRGINIA,JAMES CITY,2178,0.030292072322670376,169,2009,0.0775941230486685,0.0023504867872044507,0.56,71900,504.673572265606,0.4935028837467862,0.3888888888888889,0.271,0.18600000000000003,0.23,0.205
VIRGINIA,KING GEORGE,676,0.026761678543151226,63,613,0.0931952662721893,0.0024940617577197148,0.37,25260,140.616099040404,0.6087569450203167,0.3888888888888889,0.302,0.20199999999999999,0.11900000000000001,0.259
VIRGINIA,LEE,1554,0.062382080205531695,110,1444,0.0707850707850707,0.004415719963068524,0.37,24911,57.1984660824849,0.8025321842749229,0.3888888888888889,0.37200000000000005,0.337,0.18600000000000003,0.18899999999999997
VIRGINIA,LOUDOUN,14563,0.04018099797205016,1086,13477,0.0745725468653436,0.00299639935436699,0.52,362435,702.725449386664,0.3820324745899714,0.3888888888888889,0.223,0.16899999999999998,0.08,0.294
VIRGINIA,LOUISA,1541,0.04486171761280931,110,1431,0.0713822193380921,0.003202328966521106,0.56,34350,69.2120591381134,0.5971300550167319,0.3888888888888889,0.304,0.313,0.17300000000000001,0.209
VIRGINIA,MECKLENBURG,883,0.02829312057419334,90,793,0.101925254813137,0.0028837835239834664,0.53,31209,49.8969243218916,0.5545667447306791,0.3888888888888889,0.391,0.26899999999999996,0.23800000000000002,0.192
VIRGINIA,MONTGOMERY,6783,0.06976457156962572,188,6595,0.0277163496977738,0.0019336192621391178,0.54,97227,251.548911405893,0.4522088726731891,0.3888888888888889,0.265,0.218,0.11,0.16
VIRGINIA,NEW KENT,807,0.04024736920851828,37,770,0.0458488228004956,0.0018452944990274799,0.5,20051,95.6015408099877,0.6631269400424767,0.3888888888888889,0.32899999999999996,0.255,0.147,0.213
VIRGINIA,ORANGE,1450,0.04157944541622459,77,1373,0.053103448275862,0.0022080119289995125,0.53,34873,102.332854244508,0.6092067168500289,0.3888888888888889,0.364,0.256,0.196,0.222
VIRGINIA,PAGE,1186,0.04991792583862957,114,1072,0.0961214165261382,0.0047981817416557935,0.3,23759,76.4397736575088,0.7291433891992551,0.3888888888888889,0.359,0.303,0.201,0.203
VIRGINIA,PITTSYLVANIA,2889,0.04630401333504296,239,2650,0.0827275874004846,0.0038306193101679703,0.5,62392,64.3976974421709,0.6821317804924363,0.3888888888888889,0.379,0.305,0.198,0.2
VIRGINIA,POWHATAN,982,0.034716821042211694,64,918,0.065173116089613,0.0022626034080463833,0.53,28286,108.691587777263,0.7032544378698224,0.3888888888888889,0.275,0.265,0.157,0.196
VIRGINIA,PRINCE EDWARD,1261,0.05464315118949604,102,1159,0.0808881839809674,0.0044199852667157775,0.46,23077,65.942334120439,0.4485398665645849,0.3888888888888889,0.375,0.263,0.151,0.157
