state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty
INDIANA,VANDERBURGH,1639,0.00902076040772296,79,1560,0.0482001220256253,0.00043480175241617685,0.55,181692,777.526372348074,0.08516135222000001,0.81061519903,0.67035346566,0.057,50500.0,25666.0,94564.0,20647.0,0.17
INDIANA,VIGO,274,0.002534713549616555,146,128,0.5328467153284672,0.0013506137892117412,0.48,108099,267.920659995842,0.091006279261,0.8873684210499999,0.6203763789700001,0.081,48335.0,22079.0,87982.0,18197.0,0.203
INDIANA,WABASH,127,0.003946918606458029,16,111,0.1259842519685039,0.0004972495882151847,0.5,32177,78.0168475360988,0.091892348642,0.87104622871,0.52698181818,0.059000000000000004,51487.0,23745.0,85107.0,23301.0,0.127
INDIANA,WARRICK,636,0.010353753235547885,34,602,0.0534591194968553,0.0005535025314601071,0.57,61427,159.627668911124,0.072115292357,0.91208791209,0.7428068512599999,0.045,75534.0,31021.0,127139.0,33412.0,0.095
INDIANA,WASHINGTON,246,0.00885146804835924,45,201,0.1829268292682926,0.0016191709844559584,0.45,27792,54.0989717104642,0.10464098074,0.8971061093199999,0.48427960927999997,0.087,44534.0,22096.0,87514.0,22338.0,0.149
INDIANA,WAYNE,1317,0.01953339364905151,69,1248,0.0523917995444191,0.0010233896444833365,0.47,67423,167.826362293667,0.10980810234999999,0.8191489361700001,0.57694071405,0.073,45130.0,22227.0,87423.0,20448.0,0.19899999999999998
INDIANA,WELLS,171,0.0061431240120707,53,118,0.3099415204678362,0.0019040091967236672,0.47,27836,75.6234316182103,0.07985058229,0.96764705882,0.6061461273100001,0.038,60010.0,24544.0,99824.0,26139.0,0.126
INDIANA,WHITE,226,0.009313826499072739,23,203,0.1017699115044247,0.0009478672985781991,0.5,24265,48.0375567466012,0.10961267053,0.85507246377,0.58204451151,0.054000000000000006,58380.0,25859.0,93918.0,27745.0,0.1
INDIANA,WHITLEY,69,0.0020687173952149665,17,52,0.2463768115942029,0.0005096839959225281,0.49,33354,99.3953089291471,0.08566673902,0.91268191268,0.61840120664,0.047,67758.0,27062.0,101673.0,29925.0,0.08800000000000001
IOWA,BENTON,633,0.024611197511664074,34,599,0.0537124802527646,0.0013219284603421461,0.32,25720,35.9085222831713,0.050121608088,0.91570881226,0.69778565102,0.038,62799.0,30888.0,113276.0,29482.0,0.092
IOWA,BLACK HAWK,5011,0.037727467795002294,299,4712,0.0596687287966473,0.00225115004404424,0.57,132821,234.756502527279,0.052627629036,0.8901734104000001,0.70748915181,0.063,52320.0,26571.0,101110.0,23086.0,0.154
IOWA,BOONE,271,0.010260876150088978,30,241,0.1107011070110701,0.001135890348718337,0.59,26411,46.2077041022088,0.041765609722,0.9395973154399999,0.6828775637,0.043,63099.0,28412.0,107183.0,28855.0,0.10300000000000001
IOWA,BREMER,652,0.02643636216194299,14,638,0.0214723926380368,0.0005676519482625795,0.48,24663,56.6342102813658,0.039052122629,0.9416445623299999,0.7944555900100001,0.032,74646.0,31001.0,117149.0,29494.0,0.073
IOWA,BUCHANAN,438,0.020826399125101043,22,416,0.0502283105022831,0.0010460748419000522,0.5,21031,36.830604812493,0.052741272506000005,0.93867924528,0.7164821648199999,0.038,59724.0,30216.0,106147.0,26653.0,0.092
IOWA,CARROLL,1109,0.053952809535392846,56,1053,0.0504959422903516,0.0027243979567015326,0.6,20555,36.0970712977781,0.043999505624,0.95475113122,0.75452436195,0.026000000000000002,60531.0,28307.0,103711.0,23927.0,0.094
IOWA,CERRO GORDO,1138,0.026279934415629404,46,1092,0.0404217926186291,0.0010622820589797474,0.58,43303,76.1979028836937,0.045516201959,0.91647331787,0.6988792556600001,0.040999999999999995,51939.0,28763.0,98897.0,23555.0,0.128
IOWA,CLINTON,1320,0.027516051029767365,61,1259,0.0462121212121212,0.0012715750854665221,0.57,47972,69.0325745139374,0.048647643339,0.8736263736300001,0.63461538462,0.046,51317.0,27116.0,100713.0,22450.0,0.136
IOWA,DALLAS,2795,0.035799369828624125,92,2703,0.0329159212880143,0.001178369239439506,0.58,78074,132.688186837481,0.039317117001000004,0.98341625207,0.8514423638399999,0.022000000000000002,87267.0,40468.0,153744.0,40619.0,0.057
IOWA,DES MOINES,1367,0.034077878047564444,81,1286,0.0592538405267008,0.0020192451513187416,0.58,40114,96.4028970381813,0.052757638529,0.83802816901,0.68454504906,0.057,51805.0,25151.0,93591.0,22307.0,0.16699999999999998
IOWA,DUBUQUE,4187,0.043452090619454334,144,4043,0.0343921662288034,0.001494411523573304,0.56,96359,158.407269411559,0.043499675955999996,0.91470054446,0.73673316598,0.04,60367.0,28526.0,106567.0,26334.0,0.125
IOWA,JASPER,1094,0.029797085659812067,48,1046,0.0438756855575868,0.0013073675609423941,0.6,36715,50.265767353562,0.042142907230000005,0.9512195122,0.61905850091,0.049,60378.0,26507.0,101754.0,25746.0,0.09300000000000001
IOWA,JOHNSON,4283,0.030160697435319635,145,4138,0.0338547746906374,0.0010210836161852316,0.63,142006,231.267524693153,0.055068975685,0.91536565325,0.8407258064500001,0.032,64387.0,31981.0,123584.0,21512.0,0.179
IOWA,JONES,613,0.029930179190469215,36,577,0.0587275693311582,0.0017577266735022705,0.34,20481,35.5807082689232,0.051109963862,0.9581395348799999,0.6427087661,0.045,55405.0,27891.0,102391.0,26627.0,0.106
IOWA,LEE,838,0.023825770499260775,33,805,0.0393794749403341,0.0009382463323097919,0.49,35172,67.9622818397072,0.050547695116,0.8968253968300001,0.59634209171,0.079,48241.0,23470.0,89390.0,22062.0,0.16399999999999998
IOWA,LINN,5767,0.026444909114253748,460,5307,0.079764175481186,0.002109356371173352,0.6,218076,304.193765385928,0.041683444199000004,0.89028910304,0.75360289598,0.042,64878.0,31854.0,117965.0,29376.0,0.094
IOWA,MAHASKA,847,0.03794122917039957,63,784,0.0743801652892562,0.0028220748969718687,0.57,22324,39.1057348844614,0.050501069699,0.90995260664,0.64148750726,0.063,56492.0,25823.0,96484.0,20306.0,0.139
IOWA,MARION,1018,0.030665421574238638,62,956,0.0609037328094302,0.001867638642045968,0.58,33197,59.8693842927516,0.041996557659000004,0.95595854922,0.73602098578,0.039,63491.0,27020.0,104101.0,26942.0,0.099
IOWA,MARSHALL,1624,0.03986743586596293,78,1546,0.0480295566502463,0.001914815269424328,0.53,40735,71.1524896652712,0.081398244413,0.8998073217699999,0.5180370490699999,0.059000000000000004,59552.0,25197.0,96196.0,25966.0,0.107
IOWA,MUSCATINE,1414,0.032922768865398494,125,1289,0.0884016973125884,0.0029104286479312673,0.6,42949,98.1815395003099,0.051694007554,0.87819253438,0.5869461648400001,0.045,58465.0,27029.0,102100.0,26329.0,0.114
IOWA,PLYMOUTH,1623,0.0649927919269582,61,1562,0.0375847196549599,0.002442735864167868,0.54,24972,28.942036945379,0.051970191418,0.96885813149,0.69855394883,0.036000000000000004,66360.0,28975.0,109743.0,31102.0,0.086
IOWA,POLK,14150,0.030817211467051717,500,13650,0.0353356890459364,0.001088947401662605,0.6,459159,800.368659090417,0.055104902531000005,0.88880397402,0.7250436306500001,0.052000000000000005,68479.0,32232.0,123377.0,29634.0,0.124
IOWA,POTTAWATTAMIE,3450,0.037017961758836024,238,3212,0.0689855072463768,0.0025537028691602825,0.59,93198,98.045222236755,0.055890939354000004,0.9045045045000001,0.6584711667400001,0.049,56337.0,27948.0,106485.0,25827.0,0.11800000000000001
IOWA,SCOTT,5455,0.031878959302461485,313,5142,0.057378551787351,0.001829168517263143,0.56,171116,373.543164139324,0.050253118532,0.88317983519,0.6799696442100001,0.049,59865.0,30037.0,113623.0,25813.0,0.122
IOWA,SIOUX,2045,0.059068195603824265,78,1967,0.0381418092909535,0.002252967851881806,0.54,34621,45.0873521178653,0.06676877074,0.89253731343,0.68738715502,0.018000000000000002,70162.0,27037.0,111035.0,34348.0,0.076
IOWA,STORY,3135,0.033057764093046796,61,3074,0.0194577352472089,0.0006432292215871945,0.66,94834,165.596813671519,0.052973744368,0.97533908755,0.8677212600599999,0.052000000000000005,57464.0,26032.0,110253.0,19367.0,0.223
IOWA,WAPELLO,1655,0.04696101242835254,149,1506,0.0900302114803625,0.004227909880256512,0.47,35242,81.6089739486924,0.067945500179,0.9173126615,0.6148844769499999,0.07,48226.0,23116.0,89978.0,19734.0,0.175
IOWA,WARREN,1243,0.025804442599128088,49,1194,0.0394207562349155,0.0010172306414780983,0.6,48170,84.5340366262319,0.038548039951,0.9613259668499999,0.7740886530900001,0.052000000000000005,78192.0,31525.0,124321.0,33323.0,0.073
IOWA,WASHINGTON,780,0.03527017861180194,73,707,0.0935897435897435,0.0033009269726430026,0.44,22115,38.8764880687077,0.059128110907,0.9100719424499999,0.60451067257,0.042,65849.0,27933.0,106206.0,31223.0,0.09
IOWA,WEBSTER,1208,0.03260458839406208,59,1149,0.048841059602649,0.001592442645074224,0.41,37050,51.7734089425536,0.058596452893,0.88352272727,0.64431179775,0.066,52093.0,23921.0,87845.0,20199.0,0.157
IOWA,WOODBURY,7727,0.07543982973073243,591,7136,0.0764850524136146,0.00577001933102923,0.49,102426,117.340450179501,0.081299273184,0.88411669368,0.61193104784,0.05,60059.0,24469.0,100764.0,24019.0,0.142
KANSAS,BARTON,1987,0.07301388990960535,130,1857,0.0654252642174131,0.004776953038877049,0.31,27214,30.3931130180337,0.12891090051999998,0.8420000000000001,0.57864450128,0.055,49991.0,25474.0,94858.0,21662.0,0.155
KANSAS,BUTLER,4826,0.0728298925510081,323,4503,0.0669291338582677,0.004874441627429675,0.49,66264,46.3427971938282,0.078949270126,0.8809999999999999,0.71722428748,0.053,65953.0,27888.0,114874.0,28706.0,0.09699999999999999
KANSAS,COWLEY,2766,0.0768824526780999,324,2442,0.1171366594360086,0.00900575367595964,0.41,35977,31.9585056250666,0.10396057674999999,0.872,0.60484261501,0.062,47864.0,22249.0,93491.0,21244.0,0.16399999999999998
KANSAS,CRAWFORD,3531,0.08989078689442734,202,3329,0.0572075899178702,0.005142435274051068,0.45,39281,66.6054336927542,0.11876070273,0.905,0.71130317656,0.057999999999999996,43852.0,20642.0,83637.0,16172.0,0.218
KANSAS,DOUGLAS,6653,0.057179936743674366,486,6167,0.0730497519915827,0.004176980198019802,0.57,116352,255.229466058587,0.09244045634100001,0.843,0.83678739957,0.053,57120.0,28302.0,113094.0,21570.0,0.192
KANSAS,ELLIS,3054,0.10519426839349683,168,2886,0.0550098231827112,0.005786718104160926,0.45,29032,32.2609332100188,0.088145768158,0.905,0.79851398601,0.034,53840.0,27103.0,100930.0,19494.0,0.14400000000000002
KANSAS,FINNEY,4594,0.12421923586512722,246,4348,0.0535481062255115,0.0066517048373577045,0.46,36983,28.4055988039465,0.14915914431,0.818,0.52691036982,0.048,56206.0,22551.0,100190.0,27482.0,0.159
KANSAS,FORD,4382,0.12704395222080483,381,4001,0.0869465997261524,0.011046039661370752,0.38,34492,31.4057471283869,0.18024873454,0.914,0.45835194283,0.07200000000000001,56052.0,20749.0,96393.0,26489.0,0.174
KANSAS,FRANKLIN,1145,0.044616763433737286,135,1010,0.1179039301310043,0.005260491758562911,0.35,25663,44.8840360250342,0.080352907694,0.857,0.606242497,0.06,58033.0,24597.0,96462.0,27591.0,0.135
KANSAS,GEARY,1551,0.04212613395621707,125,1426,0.0805931656995486,0.0033950784942147864,0.31,36818,95.7255504934262,0.078964034532,0.865,0.7358274647899999,0.092,50856.0,21309.0,85886.0,26803.0,0.124
KANSAS,HARVEY,3162,0.09082552995921181,232,2930,0.0733712839974699,0.006663985752858046,0.5,34814,64.4995607115186,0.10166925179,0.889,0.7016192217299999,0.037000000000000005,57934.0,25320.0,101431.0,25825.0,0.125
KANSAS,JOHNSON,30651,0.053545598747790114,2602,28049,0.0848911944145378,0.0045455498333414855,0.58,572428,1209.0397974383,0.071642662934,0.915,0.84137590317,0.040999999999999995,87087.0,41415.0,157080.0,39223.0,0.06
KANSAS,LEAVENWORTH,4908,0.06229612235831694,352,4556,0.0717196414017929,0.004467855556260709,0.46,78785,170.111033878689,0.068211713122,0.907,0.68030905077,0.05,70807.0,28743.0,125257.0,30523.0,0.099
KANSAS,LYON,3822,0.11442771174515733,254,3568,0.0664573521716378,0.0076045627376425855,0.51,33401,39.4122443640962,0.12275350068,0.915,0.63464140731,0.066,47982.0,23317.0,89526.0,20135.0,0.209
KANSAS,MCPHERSON,2778,0.09525442326155534,183,2595,0.0658747300215982,0.0062748594157180084,0.53,29164,32.4666994331465,0.090378625016,0.9159999999999999,0.71935030454,0.024,58017.0,28722.0,104661.0,27002.0,0.066
KANSAS,MIAMI,2273,0.06932625735809925,207,2066,0.0910690717113946,0.00631347790282734,0.4,32787,56.9553464518921,0.071598872914,0.925,0.7014965619500001,0.043,71770.0,30184.0,123574.0,31189.0,0.096
KANSAS,MONTGOMERY,2572,0.07617355249518733,141,2431,0.0548211508553654,0.0041759218125277655,0.38,33765,52.4686395216331,0.12555232674,0.857,0.66538777747,0.07400000000000001,42479.0,22181.0,85022.0,19077.0,0.19
KANSAS,POTTAWATOMIE,1459,0.06365619546247818,110,1349,0.0753941055517477,0.004799301919720768,0.36,22920,27.2526363794213,0.072576717,0.937,0.74168424469,0.043,69975.0,27199.0,111505.0,27534.0,0.09
KANSAS,RENO,4881,0.07650110496371644,480,4401,0.0983405039950829,0.007523157218312619,0.23,63803,50.8250358889568,0.10669377148,0.867,0.62727940685,0.052000000000000005,49341.0,24313.0,90062.0,23319.0,0.14300000000000002
KANSAS,RILEY,3821,0.05092901127609095,175,3646,0.0457995289191311,0.0023325247247620823,0.58,75026,123.037636833878,0.089649692531,0.8390000000000001,0.8165007112399999,0.057,47057.0,25087.0,101814.0,21328.0,0.217
KANSAS,SALINE,5286,0.09516265504887753,337,4949,0.0637533106318577,0.0060669343078834145,0.5,55547,77.1242425182961,0.096032410656,0.898,0.63517670894,0.045,53961.0,26477.0,93224.0,22917.0,0.14800000000000002
KANSAS,SEDGWICK,41860,0.08236574246243268,3329,38531,0.079526994744386,0.006550299967927339,0.5,508221,509.487885053716,0.11379945839,0.818,0.6706918238999999,0.06,56381.0,26672.0,106825.0,23682.0,0.15
KANSAS,SEWARD,3341,0.14410178995039896,393,2948,0.1176294522598024,0.016950614621522538,0.36,23185,36.2643477249438,0.19535123967,0.8320000000000001,0.34642333387999996,0.085,50671.0,20844.0,88996.0,24372.0,0.18899999999999997
KANSAS,SHAWNEE,9514,0.05327972133708916,932,8582,0.0979608997267185,0.005219329439370097,0.58,178567,328.25580545167,0.08917436811,0.883,0.6647056098599999,0.06,53612.0,27534.0,104256.0,24462.0,0.145
KANSAS,SUMNER,1609,0.06844187332510954,127,1482,0.0789310130515848,0.005402186396699137,0.45,23509,19.8955146567104,0.09690293742,0.9279999999999999,0.6700827749299999,0.06,56946.0,24764.0,100698.0,20196.0,0.125
KANSAS,WYANDOTTE,15621,0.09655884334608751,1343,14278,0.0859740093463926,0.008301550900313395,0.45,161777,1067.1160470399,0.15460343579,0.77,0.50161522679,0.09300000000000001,47084.0,19282.0,85581.0,19239.0,0.22699999999999998
KENTUCKY,ALLEN,3222,0.15777875716174528,217,3005,0.0673494723774053,0.010626316047206307,0.4,20421,59.3051845817112,0.07105587148999999,0.91555555556,0.50378486056,0.071,44624.0,20607.0,82714.0,18468.0,0.17
KENTUCKY,ANDERSON,2500,0.11432752549503819,130,2370,0.052,0.005945031325741985,0.45,21867,108.341958714898,0.052742062451,0.98876404494,0.58198656256,0.07400000000000001,60908.0,24891.0,100656.0,25009.0,0.113
KENTUCKY,BARREN,3016,0.06967449811721764,150,2866,0.04973474801061,0.0034652436066255456,0.48,43287,88.7858671004504,0.07013256937399999,0.95343137255,0.5096950209500001,0.076,42439.0,20130.0,73584.0,17787.0,0.214
KENTUCKY,BELL,2392,0.08642867466396878,146,2246,0.0610367892976588,0.0052753288047405695,0.38,27676,77.0918669032774,0.067867636434,0.96214511041,0.41117673785000003,0.106,29362.0,13654.0,54480.0,10168.0,0.366
KENTUCKY,BOYD,3464,0.07110600213482224,115,3349,0.0331986143187066,0.0023606207406190985,0.49,48716,304.728204028755,0.053518523552,0.93581780538,0.6659121394999999,0.085,48020.0,25939.0,91026.0,16762.0,0.19
KENTUCKY,BOYLE,2492,0.08404721753794267,130,2362,0.0521669341894061,0.004384485666104553,0.44,29650,164.343974731615,0.053249436514,0.96815286624,0.57915231391,0.055999999999999994,47528.0,23276.0,97888.0,20192.0,0.16399999999999998
KENTUCKY,BULLITT,4365,0.05615809178277818,206,4159,0.0471935853379152,0.0026503016969650186,0.5,77727,261.685611884203,0.048709672665,0.91291291291,0.57751919034,0.067,61022.0,25805.0,105118.0,28541.0,0.10300000000000001
KENTUCKY,CALLOWAY,2927,0.0764189859537361,94,2833,0.0321147933037239,0.0024541799383844187,0.48,38302,99.4797170379296,0.066782751204,0.9619047619,0.648,0.069,41873.0,21109.0,86704.0,14437.0,0.249
KENTUCKY,CARTER,2060,0.07547999413747618,86,1974,0.0417475728155339,0.003151106551370365,0.45,27292,66.6477829033361,0.063342506647,0.9944289693599999,0.5285442435800001,0.10800000000000001,32906.0,19170.0,70725.0,11757.0,0.18600000000000003
KENTUCKY,CLARK,1726,0.04833921469780989,104,1622,0.0602549246813441,0.002912675740771859,0.46,35706,141.430093997373,0.053937395915,0.97389033943,0.60959601675,0.069,50162.0,25674.0,98471.0,21662.0,0.151
KENTUCKY,DAVIESS,6318,0.06399659657226206,237,6081,0.0375118708452041,0.002400632065151331,0.51,98724,215.382361271209,0.056115019884,0.94918699187,0.63875857091,0.065,51441.0,25026.0,98227.0,21890.0,0.163
KENTUCKY,FAYETTE,14110,0.04529273358178532,1258,12852,0.0891566265060241,0.0040381473313880895,0.54,311529,1098.29868867585,0.073672310501,0.89074410163,0.7662735487800001,0.064,55358.0,30502.0,112019.0,22401.0,0.18899999999999997
KENTUCKY,FLOYD,2672,0.0700503355704698,176,2496,0.0658682634730539,0.004614093959731544,0.33,38144,96.9730412915615,0.064096007637,0.96457765668,0.4867677998,0.11199999999999999,33218.0,18345.0,67895.0,12576.0,0.307
KENTUCKY,FRANKLIN,3518,0.0703853387219399,181,3337,0.0514496873223422,0.0036213036693209556,0.44,49982,240.586001209812,0.060200169297,0.87695749441,0.64613583138,0.078,53134.0,27252.0,99831.0,27690.0,0.147
KENTUCKY,GRAVES,3465,0.09269910912544477,246,3219,0.070995670995671,0.00658123545306188,0.43,37379,67.7462853448997,0.073378896483,0.95324675325,0.54225352113,0.084,46785.0,21277.0,86862.0,16686.0,0.184
KENTUCKY,GRAYSON,1960,0.07511881036332975,155,1805,0.0790816326530612,0.005940518166487813,0.43,26092,52.3271817859977,0.069610885653,0.8522336769800001,0.46120758324,0.069,40780.0,20783.0,79075.0,17697.0,0.242
KENTUCKY,HARDIN,7592,0.0705753302408597,463,7129,0.0609852476290832,0.004304053991243156,0.45,107573,172.586783967237,0.051110839979,0.94249775382,0.70125520062,0.076,52278.0,25561.0,101624.0,23670.0,0.14300000000000002
KENTUCKY,HARLAN,1028,0.03667368270842995,123,905,0.1196498054474708,0.004387999001105918,0.25,28031,60.1746721133157,0.069479606188,0.95774647887,0.49502525639,0.10300000000000001,29521.0,16080.0,59593.0,10549.0,0.324
KENTUCKY,HENDERSON,2766,0.05966092920926621,99,2667,0.0357917570498915,0.002135369483628834,0.48,46362,106.217462345397,0.056356136497999997,0.96304849885,0.5958766489,0.064,51161.0,23752.0,90445.0,18820.0,0.192
KENTUCKY,HOPKINS,3957,0.0853555943829677,378,3579,0.0955269143290371,0.008153756552125802,0.46,46359,85.5338739492553,0.066012196122,0.9057377049199999,0.5392022008299999,0.064,45512.0,22672.0,89042.0,18043.0,0.161
KENTUCKY,JEFFERSON,4394,0.005783679336179981,938,3456,0.2134729176149294,0.001234658902443519,0.51,759724,1996.77467042086,0.062713374837,0.88201160542,0.6939788832000001,0.07200000000000001,55860.0,29758.0,109721.0,22609.0,0.16
KENTUCKY,JESSAMINE,3852,0.07550720376359894,219,3633,0.0568535825545171,0.004292855042634519,0.53,51015,296.38928927978,0.07563728483900001,0.9457364341100001,0.6102059637299999,0.08,59443.0,27409.0,112441.0,24169.0,0.187
KENTUCKY,KNOX,3551,0.11187775677378702,91,3460,0.0256265840608279,0.002867044738500315,0.31,31740,82.1644479023422,0.06862979810099999,0.95384615385,0.42760809203,0.133,30742.0,15479.0,63296.0,10225.0,0.344
KENTUCKY,LAUREL,6577,0.10970809007506255,384,6193,0.0583852820434848,0.00640533778148457,0.39,59950,138.14707475021,0.069028649606,0.92066420664,0.4802148847,0.099,41425.0,19383.0,77598.0,15161.0,0.228
KENTUCKY,LETCHER,1196,0.05115045761697032,93,1103,0.0777591973244147,0.003977418527072106,0.27,23382,69.1951615820238,0.06324776723,0.97328244275,0.49682913571,0.129,32321.0,17181.0,64701.0,10707.0,0.298
